,Base Website,Scraped Page,Page Type,Emails,Phone Numbers
1471,http://www.jahoda.cz/,https://jahoda.cz/kontakty/,contact,"karel.pavlik@jahoda.cz, terezie.tyburcova@jahoda.cz, tana.tousova@jahoda.cz, vendula.fendrychova@jahoda.cz, magda.juranova@jahoda.cz, komunitni.centrum@jahoda.cz, info@jahoda.cz","246139504, +420 775 674 094, 250969359, +420 733 738 121, +420 774 674 060, 420 734 445, +420 734 144 421, +420 737 901 098, +420 775 674 060"
1472,http://www.jahoda.cz/,https://jahoda.cz/zarizeni/teren-jahoda/#kontakt,contact,"teren@jahoda.cz, vendula.fendrychova@jahoda.cz, ondrej.taker@jahoda.cz","777 747 067, +420 774 674 060, +420 777 747 067, +420 773 674 060"
1473,http://www.jahoda.cz/,https://jahoda.cz/zarizeni/cerny-most-jesle/#kontakt,contact,natalie.likavcova@jahoda.cz,"+420 777 674 060, 777 674 060"
1474,http://www.jahoda.cz/,https://jahoda.cz/zarizeni/dzagoda/#kontakt,contact,"dzagoda@jahoda.cz, vendula.fendrychova@jahoda.cz, adela.vichova@jahoda.cz, tomas.pestuka@jahoda.cz","+420775650855, +420 775 650 855, 774 674 060"
1475,http://www.jahoda.cz/,https://jahoda.cz/zarizeni/skolka-jesle-andel/#kontakt,contact,sylva.kucova@jahoda.cz,+420 605 573 150
1476,http://www.jahoda.cz/,https://jahoda.cz/zarizeni/cerny-most-skolka/#kontakt,contact,"karel.pavlik@jahoda.cz, skolka@jahoda.cz, nikola.kiralyiova@jahoda.cz, dominika.paverova@jahoda.cz, pavlina.rihova@jahoda.cz, marie.vitousova@jahoda.cz","+420 734 144 421, 248926771, +420 777 674 161"
1477,http://www.jahoda.cz/,https://jahoda.cz/zarizeni/justinka/#kontakt,contact,"helena.kulhankova@jahoda.cz, justinka@jahoda.cz","+420 735 751 021, 250969359, 735 751 021"
1478,http://www.jahoda.cz/,https://jahoda.cz/centrum/albertov/#kontakt,contact,komunitni.centrum@jahoda.cz,"200107573, +420 737 901 098"
1479,http://www.jahoda.cz/,https://jahoda.cz/zarizeni/jahoda/#kontakt,contact,"eliska.hercjukova@jahoda.cz, vendula.fendrychova@jahoda.cz, sandra.kolarova@jahoda.cz, klubjahoda@jahoda.cz, jakub.hrebicek@jahoda.cz","+420 776 565 088, +420 774 674 060"
1480,https://www.pppuk.cz/,https://www.pppuk.cz/,main,,"416 831 148, 600033741, 417 535 248, 415 652 323, 417 535 218, 475 533 232, 775 441 264, 773 047 305, 022-202369, 775 441 276, 417 535 219, 417 533 625, 474 334 487, 770 199 221, 417 533 669, 475 532 803, 602 172 208, 412 332 325, 412 532 071, 416 733 015, 474 699 200, 476 708 847"
1481,https://www.pppuk.cz/,https://www.pppuk.cz/o-nas,contact,,"417 535 218, 022-202369, 412 532 071, 417 535 219"
1482,https://www.pppuk.cz/,https://www.pppuk.cz/kontakt,contact,,"416 831 148, 600033741, 417 535 248, 415 652 323, 417 535 218, 475 533 232, 775 441 264, 773 047 305, 417 535 219, 417 533 625, 474 334 487, 770 199 221, 417 533 669, 475 532 803, 602 172 208, 412 332 325, 412 532 071, 416 733 015, 474 699 200, 476 708 847"
1483,https://www.pppuk.cz/,https://www.pppuk.cz/index.php/o-nas,contact,,"417 535 218, 022-202369, 412 532 071, 417 535 219"
1484,https://www.pppuk.cz/,https://www.pppuk.cz/index.php/kontakt,contact,,"416 831 148, 600033741, 417 535 248, 415 652 323, 417 535 218, 475 533 232, 775 441 264, 773 047 305, 417 535 219, 417 533 625, 474 334 487, 770 199 221, 417 533 669, 475 532 803, 602 172 208, 412 332 325, 412 532 071, 416 733 015, 474 699 200, 476 708 847"
1485,https://www.pppuk.cz/,https://www.pppuk.cz/index.php/nadane-deti/o-nas,contact,,"474 334 487, 775 441 276"
1486,https://www.pppuk.cz/,https://www.pppuk.cz/index.php/poradny,contact,,
1487,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/41-lorenc-jan-mudr,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/41-lorenc-jan-mudr,main,"detem@post.cz, lorenc@dpc.cz, psycholog.gregor@gmail.com, magdalena.frouzova@cmail.cz, zuzanapindakova@seznam.cz, monika.weimerova@seznam.cz, marek@lukuvka.cz, pecena.m@quick.cz, vrba.psychoterapie@gmail.com, cibulkova@psychosomatika.cz, sarka.gjuricova@fnmotol.cz, janeckova.barbora@gmail.com, p.suchomel@seznam.cz, m.petiskova@centrum.cz, sojka@hbnet.cz, kolarova.zd@seznam.cz, smoravek@tiscali.cz, dokoupilova.jana@volny.cz, izvanovcova@gmail.com, rektor@mens.cz, info@mudrcerny.cz, terezasoukupova@yahoo.com, zcechacek@seznam.cz, matuska@hermesgroup.cz, kalina@adiktologie.cz, sexuolog@volny.cz, kontakt@martinbayer.cz, hrdlickova@fokus-praha.cz, alena.vecerova.prochazkova@gmail.com, nemcova.n@seznam.cz, ivo.oral@hpo.agel.cz, ruzickovah@gmail.com, miroslav.bukovjan@seznam.cz, psychologzlin@gmail.com, zahradnik@alfa95.cz, klinicka.psychologieDK@seznam.cz, knop@sktlib.cz, info@cervoy.cz, hronova.romana@seznam.cz, hudlicka@fokus-praha.cz, krebsova.katerina@gmail.com, hynek.forman@vfn.cz, mudr.mcerny@seznam.cz, r.dolezalova@cbox.cz, olga.holeysovska@cetera.cz, LMterap@gmail.com, psychologicke.km@centrum.cz, rtelerovsky@gmail.com, praxe@volny.cz, Iva.ondrackova@email.cz, markon64@email.cz, hdrabkova@volny.cz, ludmila.bartuskova@ondrejov.cz, m.tejklova@seznam.cz, blanka.cepicka@sena-praha.cz, chvala@sktlib.cz, junek@psychoanalyza.cz, akleda77@gmail.com, kuldik@post.cz, danuse.jandourkova@ckp-dobrichovice.cz, poslova@psychologove.cz, olgal@tiscali.cz, kosova@post.cz, helena.macasova@seznam.cz, hpavlova@volny.cz, strobasi@quick.cz, petr.konopasek@gmail.com, berka@medihelp.cz, evpv@medicon.cz, kocourek.jiri@upcmail.cz, pavla.hodkova@seznam.cz, ludduskova@post.cz, a.koblicova@volny.cz, dana.novakova@volny.cz, rektorova@mens.cz, z.paucova@volny.cz, panovsky@psychologove.cz, amit.rt@tiscali.cz, kulka@arcana.cz, ruzickova.ivana@post.cz, k.koblic@seznam.cz, mgr.zuzana.janovska@gmail.com, psycholog.veseli@gmail.com, trapkova@mybox.cz, l.d@seznam.cz, info@psychologhustopece.cz, psychologiveta@seznam.cz, cerny.kam@seznam.cz, info@vlachova.cz, halina.cermakova@centrum.cz, info@kuzelkova.cz, pisova@poliklinikazr.cz, pppsvob@seznam.cz, krausova@slea.cz, stastna.vilma@seznam.cz","606540537, 548531396, 770 623 916, 577922056, 284 016 451, 721100359, 388316762, 792 239 917, 608525935, 284 016 355, 607 669 006, 485151398, 739 071 204, 792 536 180, 543212752, 596 410 251, +420 608383355, 736 660 315, 777808424, 233 351 741, 224934287, 737558036, 566690217, 776 871 255, 234606179, 530 334 600, 603 211 142, 271914686, 596430768, 603438544, 606364369, 776 736 832, 532234576, 606 075 240, 222 324 277, 581 679 310, 737 444 577, 777339980, 606880273, 603898800, 605280343, 569478282, 604106131, 734 502 526, 221633631, 731538442, 495512921, 558 900 228, 777326100, 222 531 008, 261 105 410, 603 420 463, 558646327, 257 322 366, 777 206 525, 606901754, 602 737 026, 236055308, 583217410, 734 801 560, 271 733 456, 728352034, 549247757, 222 324 027, 775 182 608, 224919906, 733 312 172, 420603574, 323601764, 774 979 714, 272765642, 584409525, 222 711 875, 233375453, 235517797, 261006253, 724 614 509, 602642616, 732 976 301, 222324027, 466611601, 257325118, 737 407 739, 777203759, 775718004, 575570445, 475 221 012, 224433478, 731 249 809, 241442793, 353236329, +420 739 059 690, 244466483, 604 207 640, 581 204 437, 603 223 510, 466 611 797, 731655384, 774 918 150"
1488,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/41-lorenc-jan-mudr,http://www.psychoterapeuti.cz/kontakt,contact,,
1489,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/41-lorenc-jan-mudr,mailto:kontakt@martinbayer.cz,contact,,
1490,http://www.janhaase.cz/index.php,http://www.janhaase.cz/index.php,main,,
1491,http://www.adiktologickecentrum.cz/kontakt/1-melnik,http://www.adiktologickecentrum.cz/kontakt/1-melnik,main,,"+420 603 867 385, +420 315 670 511, +420 731 947 512, 420 731 947, 420 315 670"
1492,http://www.adiktologickecentrum.cz/kontakt/1-melnik,http://www.adiktologickecentrum.cz/o-nas,contact,,+420 603 867 385
1493,http://www.adiktologickecentrum.cz/kontakt/1-melnik,http://www.adiktologickecentrum.cz/kontakt/1-melnik#basic-details,contact,,"+420 603 867 385, +420 315 670 511, +420 731 947 512, 420 731 947, 420 315 670"
1494,http://www.adiktologickecentrum.cz/kontakt/1-melnik,http://www.adiktologickecentrum.cz/kontakt,contact,,+420 603 867 385
1495,http://www.dchp.cz/,http://www.dchp.cz/,main,"ales.kluc@kv.charita.cz, charita.htyn@seznam.cz, krize@dchp.charita.cz, info@dchp.charita.cz, petr.simek@dchp.charita.cz, charita@farnostcheb.cz, avolkova@email.cz, lenka.eisenhamerova@dchp.charita.cz, alena.drlikova@rokycany.charita.cz, tomas.fexa@ostrov.charita.cz, miroslava.tomsikova@klatovy.charita.cz, hana.stranska@mchp.charita.cz, lucie.svehlova@klatovy.charita.cz, marie.laiblova@dchp.charita.cz, marie.macoskova@dchp.charita.cz, jana.stredova@stribro.charita.cz, pavel.janouskovec@mchp.charita.cz, sebisov@volny.cz","731 433 137, 731 733 033, 731 433 146, 731 433 005, 777 167 004, 732 415 747, 732 775 868, 731 433 017, 731 433 100, 776 760 331, 777 767 070, 725 057 787, 731 619 729, 377 221 540, 731 433 070, 731 433 090, 731 433 019, 731 433 015, 777 767 050, 731 591 852, 731 433 017, 277850809, 731 433 033, 734 783 894, 377 221 540, 731 433 122"
1496,http://www.dchp.cz/,http://www.dchp.cz/kontakty/,contact,info@dchp.charita.cz,"277850809, 377 221 540"
1497,http://www.dchp.cz/,http://www.dchp.cz/aktualne/koronavirus/kontakty/,contact,"krize@dchp.charita.cz, info@dchp.charita.cz, petr.simek@dchp.charita.cz","731 433 137, 777 167 004, 277850809, 731 433 017, 377 221 540, 731 433 090"
1498,http://www.dchp.cz/,https://www.dchp.cz/kontakty/adresar/?o=diecezni-charita-plzen,contact,info@dchp.charita.cz,"377 221 540, 277850809, 377 221 540"
1499,http://www.dchp.cz/,http://www.dchp.cz/kdo-jsme/trikralova-sbirka/kontakty-na-koordinatory/,contact,"lucie.svehlova@klatovy.charita.cz, ales.kluc@kv.charita.cz, marie.laiblova@dchp.charita.cz, charita.htyn@seznam.cz, marie.macoskova@dchp.charita.cz, info@dchp.charita.cz, charita@farnostcheb.cz, jana.stredova@stribro.charita.cz, avolkova@email.cz, lenka.eisenhamerova@dchp.charita.cz, pavel.janouskovec@mchp.charita.cz, alena.drlikova@rokycany.charita.cz, tomas.fexa@ostrov.charita.cz, sebisov@volny.cz, miroslava.tomsikova@klatovy.charita.cz, hana.stranska@mchp.charita.cz","731 433 005, 731 619 729, 377 221 540, 731 433 019, 777 767 050, 731 591 852, 731 433 033, 732 415 747, 731 733 033, 731 433 146, 732 775 868, 731 433 100, 776 760 331, 777 767 070, 725 057 787, 731 433 070, 731 433 015, 277850809, 734 783 894, 731 433 122"
1500,http://www.dchp.cz/,https://www.dchp.cz/kontakty/adresar/?p=petr-simek,contact,info@dchp.charita.cz,"277850809, 377 221 540, 731 433 017"
1501,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/100-tejklova-milena-phdr,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/100-tejklova-milena-phdr,main,"detem@post.cz, lorenc@dpc.cz, psycholog.gregor@gmail.com, magdalena.frouzova@cmail.cz, zuzanapindakova@seznam.cz, monika.weimerova@seznam.cz, marek@lukuvka.cz, pecena.m@quick.cz, vrba.psychoterapie@gmail.com, cibulkova@psychosomatika.cz, sarka.gjuricova@fnmotol.cz, janeckova.barbora@gmail.com, p.suchomel@seznam.cz, m.petiskova@centrum.cz, sojka@hbnet.cz, kolarova.zd@seznam.cz, smoravek@tiscali.cz, dokoupilova.jana@volny.cz, izvanovcova@gmail.com, rektor@mens.cz, info@mudrcerny.cz, terezasoukupova@yahoo.com, zcechacek@seznam.cz, matuska@hermesgroup.cz, kalina@adiktologie.cz, sexuolog@volny.cz, kontakt@martinbayer.cz, hrdlickova@fokus-praha.cz, alena.vecerova.prochazkova@gmail.com, nemcova.n@seznam.cz, ivo.oral@hpo.agel.cz, ruzickovah@gmail.com, miroslav.bukovjan@seznam.cz, psychologzlin@gmail.com, zahradnik@alfa95.cz, klinicka.psychologieDK@seznam.cz, knop@sktlib.cz, info@cervoy.cz, hronova.romana@seznam.cz, hudlicka@fokus-praha.cz, krebsova.katerina@gmail.com, hynek.forman@vfn.cz, mudr.mcerny@seznam.cz, r.dolezalova@cbox.cz, olga.holeysovska@cetera.cz, LMterap@gmail.com, psychologicke.km@centrum.cz, rtelerovsky@gmail.com, praxe@volny.cz, Iva.ondrackova@email.cz, markon64@email.cz, hdrabkova@volny.cz, ludmila.bartuskova@ondrejov.cz, m.tejklova@seznam.cz, blanka.cepicka@sena-praha.cz, chvala@sktlib.cz, junek@psychoanalyza.cz, akleda77@gmail.com, kuldik@post.cz, danuse.jandourkova@ckp-dobrichovice.cz, poslova@psychologove.cz, olgal@tiscali.cz, kosova@post.cz, helena.macasova@seznam.cz, hpavlova@volny.cz, strobasi@quick.cz, petr.konopasek@gmail.com, berka@medihelp.cz, evpv@medicon.cz, kocourek.jiri@upcmail.cz, pavla.hodkova@seznam.cz, ludduskova@post.cz, a.koblicova@volny.cz, dana.novakova@volny.cz, rektorova@mens.cz, z.paucova@volny.cz, panovsky@psychologove.cz, amit.rt@tiscali.cz, kulka@arcana.cz, ruzickova.ivana@post.cz, k.koblic@seznam.cz, mgr.zuzana.janovska@gmail.com, psycholog.veseli@gmail.com, trapkova@mybox.cz, l.d@seznam.cz, info@psychologhustopece.cz, psychologiveta@seznam.cz, cerny.kam@seznam.cz, info@vlachova.cz, halina.cermakova@centrum.cz, info@kuzelkova.cz, pisova@poliklinikazr.cz, pppsvob@seznam.cz, krausova@slea.cz, stastna.vilma@seznam.cz","606540537, 548531396, 770 623 916, 577922056, 284 016 451, 721100359, 388316762, 792 239 917, 608525935, 284 016 355, 607 669 006, 485151398, 739 071 204, 792 536 180, 543212752, 596 410 251, +420 608383355, 736 660 315, 777808424, 233 351 741, 224934287, 737558036, 566690217, 776 871 255, 234606179, 530 334 600, 603 211 142, 271914686, 596430768, 603438544, 606364369, 776 736 832, 532234576, 606 075 240, 222 324 277, 581 679 310, 737 444 577, 777339980, 606880273, 603898800, 605280343, 569478282, 604106131, 734 502 526, 221633631, 731538442, 495512921, 558 900 228, 777326100, 222 531 008, 261 105 410, 603 420 463, 558646327, 257 322 366, 777 206 525, 606901754, 602 737 026, 236055308, 583217410, 734 801 560, 271 733 456, 728352034, 549247757, 222 324 027, 775 182 608, 224919906, 733 312 172, 420603574, 323601764, 774 979 714, 272765642, 584409525, 222 711 875, 233375453, 235517797, 261006253, 724 614 509, 602642616, 732 976 301, 222324027, 466611601, 257325118, 737 407 739, 777203759, 775718004, 575570445, 475 221 012, 224433478, 731 249 809, 241442793, 353236329, +420 739 059 690, 244466483, 604 207 640, 581 204 437, 603 223 510, 466 611 797, 731655384, 774 918 150"
1502,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/100-tejklova-milena-phdr,http://www.psychoterapeuti.cz/kontakt,contact,,
1503,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/100-tejklova-milena-phdr,mailto:kontakt@martinbayer.cz,contact,,
1504,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/70-hajkova-helena-mudr,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/70-hajkova-helena-mudr,main,"detem@post.cz, lorenc@dpc.cz, psycholog.gregor@gmail.com, magdalena.frouzova@cmail.cz, zuzanapindakova@seznam.cz, monika.weimerova@seznam.cz, marek@lukuvka.cz, pecena.m@quick.cz, vrba.psychoterapie@gmail.com, cibulkova@psychosomatika.cz, sarka.gjuricova@fnmotol.cz, janeckova.barbora@gmail.com, p.suchomel@seznam.cz, m.petiskova@centrum.cz, sojka@hbnet.cz, kolarova.zd@seznam.cz, smoravek@tiscali.cz, dokoupilova.jana@volny.cz, izvanovcova@gmail.com, rektor@mens.cz, info@mudrcerny.cz, terezasoukupova@yahoo.com, zcechacek@seznam.cz, matuska@hermesgroup.cz, kalina@adiktologie.cz, sexuolog@volny.cz, kontakt@martinbayer.cz, hrdlickova@fokus-praha.cz, alena.vecerova.prochazkova@gmail.com, nemcova.n@seznam.cz, ivo.oral@hpo.agel.cz, ruzickovah@gmail.com, miroslav.bukovjan@seznam.cz, psychologzlin@gmail.com, zahradnik@alfa95.cz, klinicka.psychologieDK@seznam.cz, knop@sktlib.cz, info@cervoy.cz, hronova.romana@seznam.cz, hudlicka@fokus-praha.cz, krebsova.katerina@gmail.com, hynek.forman@vfn.cz, mudr.mcerny@seznam.cz, r.dolezalova@cbox.cz, olga.holeysovska@cetera.cz, LMterap@gmail.com, psychologicke.km@centrum.cz, rtelerovsky@gmail.com, praxe@volny.cz, Iva.ondrackova@email.cz, markon64@email.cz, hdrabkova@volny.cz, ludmila.bartuskova@ondrejov.cz, m.tejklova@seznam.cz, blanka.cepicka@sena-praha.cz, chvala@sktlib.cz, junek@psychoanalyza.cz, akleda77@gmail.com, kuldik@post.cz, danuse.jandourkova@ckp-dobrichovice.cz, poslova@psychologove.cz, olgal@tiscali.cz, kosova@post.cz, helena.macasova@seznam.cz, hpavlova@volny.cz, strobasi@quick.cz, petr.konopasek@gmail.com, berka@medihelp.cz, evpv@medicon.cz, kocourek.jiri@upcmail.cz, pavla.hodkova@seznam.cz, ludduskova@post.cz, a.koblicova@volny.cz, dana.novakova@volny.cz, rektorova@mens.cz, z.paucova@volny.cz, panovsky@psychologove.cz, amit.rt@tiscali.cz, kulka@arcana.cz, ruzickova.ivana@post.cz, k.koblic@seznam.cz, mgr.zuzana.janovska@gmail.com, psycholog.veseli@gmail.com, trapkova@mybox.cz, l.d@seznam.cz, info@psychologhustopece.cz, psychologiveta@seznam.cz, cerny.kam@seznam.cz, info@vlachova.cz, halina.cermakova@centrum.cz, info@kuzelkova.cz, pisova@poliklinikazr.cz, pppsvob@seznam.cz, krausova@slea.cz, stastna.vilma@seznam.cz","606540537, 548531396, 770 623 916, 577922056, 284 016 451, 721100359, 388316762, 792 239 917, 608525935, 284 016 355, 607 669 006, 485151398, 739 071 204, 792 536 180, 543212752, 596 410 251, +420 608383355, 736 660 315, 777808424, 233 351 741, 224934287, 737558036, 566690217, 776 871 255, 234606179, 530 334 600, 603 211 142, 271914686, 596430768, 603438544, 606364369, 776 736 832, 532234576, 606 075 240, 222 324 277, 581 679 310, 737 444 577, 777339980, 606880273, 603898800, 605280343, 569478282, 604106131, 734 502 526, 221633631, 731538442, 495512921, 558 900 228, 777326100, 222 531 008, 261 105 410, 603 420 463, 558646327, 257 322 366, 777 206 525, 606901754, 602 737 026, 236055308, 583217410, 734 801 560, 271 733 456, 728352034, 549247757, 222 324 027, 775 182 608, 224919906, 733 312 172, 420603574, 323601764, 774 979 714, 272765642, 584409525, 222 711 875, 233375453, 235517797, 261006253, 724 614 509, 602642616, 732 976 301, 222324027, 466611601, 257325118, 737 407 739, 777203759, 775718004, 575570445, 475 221 012, 224433478, 731 249 809, 241442793, 353236329, +420 739 059 690, 244466483, 604 207 640, 581 204 437, 603 223 510, 466 611 797, 731655384, 774 918 150"
1505,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/70-hajkova-helena-mudr,http://www.psychoterapeuti.cz/kontakt,contact,,
1506,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/70-hajkova-helena-mudr,mailto:kontakt@martinbayer.cz,contact,,
1507,http://www.rodinnaporadnacb.cz/,http://www.rodinnaporadnacb.cz/,main,spramv@gmail.com,"387 438 703, 573999028, +420 387 313 030, 387 438 703, +420 387 438 703, 602 955 108, 387 313 030"
1508,http://www.rodinnaporadnacb.cz/,http://www.rodinnaporadnacb.cz/linka-duvery/kontakt,contact,spramv@gmail.com,"387 438 703, +420 387 313 030, 573999028, 387 438 703, 602 955 108, 387 313 030"
1509,http://www.rodinnaporadnacb.cz/,http://www.rodinnaporadnacb.cz/kontakt,contact,spramv@gmail.com,"387 438 703, 573999028, +420 387 313 030, 387 438 703, +420 387 438 703, 602 955 108, 387 313 030"
1510,http://www.rodinnaporadnacb.cz/,http://www.rodinnaporadnacb.cz/stredisko-pro-rodinu/kontakty,contact,spramv@gmail.com,"387 438 703, 573999028, 387 438 703, +420 387 438 703, 602 955 108, 387 313 030"
1511,http://www.krystalhelp.cz/,http://www.krystalhelp.cz/,main,krystal.krnov@seznam.cz,"707097020, +420 608 868 460, +420 554 620 177"
1512,http://www.krystalhelp.cz/,http://www.krystalhelp.cz/www/page/kontakty,contact,krystal.krnov@seznam.cz,"707097020, +420 608 868 460, +420 554 620 177"
1513,http://www.krystalhelp.cz/,http://www.krystalhelp.cz/www/page/kontaktni-centrum,contact,,707097020
1514,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/79-zahradnik-petr-mudr,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/79-zahradnik-petr-mudr,main,"detem@post.cz, lorenc@dpc.cz, psycholog.gregor@gmail.com, magdalena.frouzova@cmail.cz, zuzanapindakova@seznam.cz, monika.weimerova@seznam.cz, marek@lukuvka.cz, pecena.m@quick.cz, vrba.psychoterapie@gmail.com, cibulkova@psychosomatika.cz, sarka.gjuricova@fnmotol.cz, janeckova.barbora@gmail.com, p.suchomel@seznam.cz, m.petiskova@centrum.cz, sojka@hbnet.cz, kolarova.zd@seznam.cz, smoravek@tiscali.cz, dokoupilova.jana@volny.cz, izvanovcova@gmail.com, rektor@mens.cz, info@mudrcerny.cz, terezasoukupova@yahoo.com, zcechacek@seznam.cz, matuska@hermesgroup.cz, kalina@adiktologie.cz, sexuolog@volny.cz, kontakt@martinbayer.cz, hrdlickova@fokus-praha.cz, alena.vecerova.prochazkova@gmail.com, nemcova.n@seznam.cz, ivo.oral@hpo.agel.cz, ruzickovah@gmail.com, miroslav.bukovjan@seznam.cz, psychologzlin@gmail.com, zahradnik@alfa95.cz, klinicka.psychologieDK@seznam.cz, knop@sktlib.cz, info@cervoy.cz, hronova.romana@seznam.cz, hudlicka@fokus-praha.cz, krebsova.katerina@gmail.com, hynek.forman@vfn.cz, mudr.mcerny@seznam.cz, r.dolezalova@cbox.cz, olga.holeysovska@cetera.cz, LMterap@gmail.com, psychologicke.km@centrum.cz, rtelerovsky@gmail.com, praxe@volny.cz, Iva.ondrackova@email.cz, markon64@email.cz, hdrabkova@volny.cz, ludmila.bartuskova@ondrejov.cz, m.tejklova@seznam.cz, blanka.cepicka@sena-praha.cz, chvala@sktlib.cz, junek@psychoanalyza.cz, akleda77@gmail.com, kuldik@post.cz, danuse.jandourkova@ckp-dobrichovice.cz, poslova@psychologove.cz, olgal@tiscali.cz, kosova@post.cz, helena.macasova@seznam.cz, hpavlova@volny.cz, strobasi@quick.cz, petr.konopasek@gmail.com, berka@medihelp.cz, evpv@medicon.cz, kocourek.jiri@upcmail.cz, pavla.hodkova@seznam.cz, ludduskova@post.cz, a.koblicova@volny.cz, dana.novakova@volny.cz, rektorova@mens.cz, z.paucova@volny.cz, panovsky@psychologove.cz, amit.rt@tiscali.cz, kulka@arcana.cz, ruzickova.ivana@post.cz, k.koblic@seznam.cz, mgr.zuzana.janovska@gmail.com, psycholog.veseli@gmail.com, trapkova@mybox.cz, l.d@seznam.cz, info@psychologhustopece.cz, psychologiveta@seznam.cz, cerny.kam@seznam.cz, info@vlachova.cz, halina.cermakova@centrum.cz, info@kuzelkova.cz, pisova@poliklinikazr.cz, pppsvob@seznam.cz, krausova@slea.cz, stastna.vilma@seznam.cz","606540537, 548531396, 770 623 916, 577922056, 284 016 451, 721100359, 388316762, 792 239 917, 608525935, 284 016 355, 607 669 006, 485151398, 739 071 204, 792 536 180, 543212752, 596 410 251, +420 608383355, 736 660 315, 777808424, 233 351 741, 224934287, 737558036, 566690217, 776 871 255, 234606179, 530 334 600, 603 211 142, 271914686, 596430768, 603438544, 606364369, 776 736 832, 532234576, 606 075 240, 222 324 277, 581 679 310, 737 444 577, 777339980, 606880273, 603898800, 605280343, 569478282, 604106131, 734 502 526, 221633631, 731538442, 495512921, 558 900 228, 777326100, 222 531 008, 261 105 410, 603 420 463, 558646327, 257 322 366, 777 206 525, 606901754, 602 737 026, 236055308, 583217410, 734 801 560, 271 733 456, 728352034, 549247757, 222 324 027, 775 182 608, 224919906, 733 312 172, 420603574, 323601764, 774 979 714, 272765642, 584409525, 222 711 875, 233375453, 235517797, 261006253, 724 614 509, 602642616, 732 976 301, 222324027, 466611601, 257325118, 737 407 739, 777203759, 775718004, 575570445, 475 221 012, 224433478, 731 249 809, 241442793, 353236329, +420 739 059 690, 244466483, 604 207 640, 581 204 437, 603 223 510, 466 611 797, 731655384, 774 918 150"
1515,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/79-zahradnik-petr-mudr,http://www.psychoterapeuti.cz/kontakt,contact,,
1516,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/79-zahradnik-petr-mudr,mailto:kontakt@martinbayer.cz,contact,,
1517,https://www.psycholog-analytik.cz/,https://www.psycholog-analytik.cz/,main,linda.spevackova@psycholog-analytik.cz,734 865 996
1518,https://www.psycholog-analytik.cz/,https://www.psycholog-analytik.cz/kontakt/,contact,linda.spevackova@psycholog-analytik.cz,734 865 996
