,Base Website,Scraped Page,Page Type,Emails,Phone Numbers
278,https://www.frydekmistek.cz,https://www.frydekmistek.cz/o-meste/ukrajina/,contact,"ukrajina@mvcr.cz, ubytovaniukrajina@suz.cz, ukrajina@frydekmistek.cz","800 720 210, +420 777 921 804, +420 777 332 520, 164769520, +420 974 801 802, +420 731 432 431, +420 558 415 111, 420 739 185, 950 113 556, +420 602 688 416, 950 113 319, 558 609 333, 950 113 439"
279,https://www.frydekmistek.cz,https://socialnisluzby.frydekmistek.cz/,contact,,
280,https://www.cpduha.cz,https://www.cpduha.cz,main,"cpduha@centrum.cz, l.tereza.vyhnalkova@mensa.cz","+420 775 249 886, 605 291 662, 775 249 886"
281,https://www.cpduha.cz,https://www.cpduha.cz/?page_id=46,contact,"cpduha@centrum.cz, l.tereza.vyhnalkova@mensa.cz","605 291 662, 775 249 886"
282,https://www.poradna-prava.cz,https://www.poradna-prava.cz,main,"ivana.simankova@poradna-prava.cz, petra.gniadkova@poradna-prava.cz, ivana.carbochova@poradna-prava.cz, poradna@poradna-prava.cz, katerina.pavluskova@poradna-prava.cz, nicol.homolkova@poradna-prava.cz","+420 724 701 619, +420 774 730 568, +420 774 058 568, +420 724 701 630, 724 701 600, +420 724 701 625, +420 724 701 603, +420 773 154 568, +420 724 701 629, +420 724 701 610, +420 724 701 613, 408536934"
283,https://www.poradna-prava.cz,http://poradna-prava.cz/cz/kontakt/,contact,"petra.gniadkova@poradna-prava.cz, ivana.carbochova@poradna-prava.cz, poradna@poradna-prava.cz, nicol.homolkova@poradna-prava.cz, ivana.simankova@poradna-prava.cz, katerina.pavluskova@poradna-prava.cz","+420 724 701 619, 724 701 600, +420 724 701 603, +420 773 154 568, +420 724 701 625, +420 774 730 568, +420 774 058 568, +420 724 701 629, +420 724 701 610, +420 724 701 613, 408536934, +420 724 701 630"
284,https://www.jihoceskarozvojova.cz,https://www.jihoceskarozvojova.cz,main,info@jihoceskarozvojova.cz,"+420 702 027 162, +420 725 439 599, +420 725 411 683, +420 724 509 578, +420 702 027 162"
285,https://www.jihoceskarozvojova.cz,https://www.jihoceskarozvojova.cz/kontakty.html,contact,info@jihoceskarozvojova.cz,"+420 724 509 578, +420 702 027 162"
286,https://www.jihoceskarozvojova.cz,https://www.jihoceskarozvojova.cz/sluzby/komunitni-planovani/kontaktujte-nas.html,contact,info@jihoceskarozvojova.cz,
287,https://www.jihoceskarozvojova.cz,https://www.jihoceskarozvojova.cz/sluzby/sluzby-pro-pestouny/kontaktujte-nas.html,contact,info@jihoceskarozvojova.cz,"+420 725 411 683, +420 725 439 599, +420 702 027 162, +420 702 027 162"
288,https://www.jihoceskarozvojova.cz,https://www.jihoceskarozvojova.cz/sluzby/sluzby-pro-rodinu/kontaktujte-nas.html,contact,info@jihoceskarozvojova.cz,+420 724 509 578
289,https://www.mediclinic.cz,https://www.mediclinic.cz,main,"kariera@mediclinic.cz, obchod@mediclinic.cz, finance.uctarna@mediclinic.cz, info@mediclinic.cz, marketing@mediclinic.cz","+420 737 322 684, +420 549 121 543, 156 890 000, 662277027, 844 300 100, +420 549 121 549, +420 549 121 501, +420 549 121 548, +420 251 034 111"
290,https://www.mediclinic.cz,https://www.mediclinic.cz/kontakty,contact,"obchod@mediclinic.cz, info@mediclinic.cz, marketing@mediclinic.cz, kariera@mediclinic.cz, finance.uctarna@mediclinic.cz","+420 737 322 684, +420 549 121 543, 156 890 000, 662277027, +420 549 121 549, 844 300 100, +420 549 121 501, +420 549 121 548, +420 251 034 111"
291,https://www.kromeriz.charita.cz,https://www.kromeriz.charita.cz,main,"info@kromeriz.charita.cz, kc.km@kromeriz.charita.cz, jan.kapounek@kromeriz.charita.cz","733 755 847, 734 780 221, 730 543 118, 734 237 840, 733 741 444, 731 104 267, 734 788 084, 734 237 839, 733 741 666, 731 148 615, 731 462 662, 726043691, 737 028 054, 737 929 332, 773 454 862, 733 755 842, 733 755 841, 737 630 670, 731 604 574, 731 103 944, 734 788 082, 732 518 381, 731 604 573, 734 237 840, 734 788 081"
292,https://www.kromeriz.charita.cz,https://www.kromeriz.charita.cz/sluzby/kontaktni-centrum-plus/kontaktni-a-poradenske-centrum-plus/,contact,jan.kapounek@kromeriz.charita.cz,"734 237 840, 737 929 332, 773 454 862"
293,https://www.kromeriz.charita.cz,https://www.kromeriz.charita.cz/o-nas/,contact,"info@kromeriz.charita.cz, jan.kapounek@kromeriz.charita.cz","731 104 267, 726043691"
294,https://www.kromeriz.charita.cz,https://www.kromeriz.charita.cz/sluzby/kontaktni-centrum-plus/,contact,"kc.km@kromeriz.charita.cz, jan.kapounek@kromeriz.charita.cz","734 237 840, 737 929 332, 773 454 862"
295,https://www.kromeriz.charita.cz,https://www.kromeriz.charita.cz/kontakty/,contact,"info@kromeriz.charita.cz, jan.kapounek@kromeriz.charita.cz","733 755 847, 734 780 221, 734 237 840, 733 741 444, 733 741 666, 726043691, 737 929 332, 737 630 670, 731 604 574, 730 543 118, 731 604 573, 734 788 084, 734 237 839, 731 148 615, 731 462 662, 737 028 054, 733 755 842, 773 454 862, 731 103 944, 734 788 082, 732 518 381, 733 755 841, 734 788 081"
296,https://www.psyche.cz,https://www.psyche.cz,main,,"+420 581204437, 581 204 437, +420581204438, +420 736 750 308, 731 417 356, 736 750 309, 581 204 439, +420 731 417 356, 581 204 438, 733 125 733, +420 581209622, 736 750 308, +420 733125733, 581 209 622"
297,https://www.psyche.cz,https://www.psyche.cz/kontakty,contact,,"+420 581204437, +420581204438, 581 204 437, +420 736 750 308, +420 581209622, 736 750 309, 731 417 356, 581 204 439, +420 731 417 356, 581 204 438, 733 125 733, 736 750 308, +420 733125733, 581 209 622"
298,https://www.psyche.cz,https://www.psyche.cz/zakladni-informace-psc/kontakty-psc,contact,,"581 204 437, 731 417 356, 581 204 438, 733 125 733, 736 750 308, 581 209 622"
299,https://www.poradnaplzen.cz/,https://www.poradnaplzen.cz/,main,info@poradnaplzen.cz,+420 775 263 426
300,https://www.poradnaplzen.cz/,https://www.poradnaplzen.cz/o-nas/,contact,info@poradnaplzen.cz,+420 775 263 426
301,https://www.poradnaplzen.cz/,https://www.poradnaplzen.cz/kontakt/,contact,info@poradnaplzen.cz,+420 775 263 426
302,https://www.fokus-praha.cz,https://www.fokus-praha.cz,main,"hunes.marek@fokus-praha.cz, hovorka.jiri@fokus-praha.cz, krize@fokus-praha.cz, vavrochova.martina@fokus-praha.cz, pr@fokus-praha.cz, repanova.katka@fokus-praha.cz, hanibalova.hana@fokus-praha.cz, cizinska.eva@fokus-praha.cz, fundraising@fokus-praha.cz, fokus@fokus-praha.cz","233 553 303, 420 777 080, +420 233 553 303, 770 156 223, 777 800 983, +420 608 482 681, 608 482 681, 777 080 237, +420 770 156 223, +420 773 761 056, 420 737 247, +420 771 291 845, +420 770 186 122, 420 608 462"
303,https://www.fokus-praha.cz,https://fokus-praha.cz//kdo-jsme/o-nas/,contact,"pr@fokus-praha.cz, fokus@fokus-praha.cz, krize@fokus-praha.cz","233 553 303, 608 482 681, 777 080 237, 770 156 223, 777 800 983"
304,https://www.fokus-praha.cz,https://fokus-praha.cz/kontakt/,contact,"pr@fokus-praha.cz, fokus@fokus-praha.cz, krize@fokus-praha.cz","233 553 303, +420 770 156 223, 777 080 237, 608 482 681, +420 233 553 303, 770 156 223, 777 800 983"
305,https://www.fokus-praha.cz,https://www.fokus-praha.cz/kontakt/,contact,"pr@fokus-praha.cz, fokus@fokus-praha.cz, krize@fokus-praha.cz","233 553 303, +420 770 156 223, 777 080 237, 608 482 681, +420 233 553 303, 770 156 223, 777 800 983"
306,https://www.fokus-praha.cz,https://fokus-praha.cz/kdo-jsme/pro-media/kontakt-pro-media/,contact,"hovorka.jiri@fokus-praha.cz, krize@fokus-praha.cz, pr@fokus-praha.cz, hanibalova.hana@fokus-praha.cz, cizinska.eva@fokus-praha.cz, fokus@fokus-praha.cz","233 553 303, 608 482 681, 420 777 080, 777 080 237, 420 737 247, 420 608 462, 770 156 223, 777 800 983"
307,https://www.fokus-praha.cz,https://www.fokus-praha.cz/kdo-jsme/o-nas/,contact,"pr@fokus-praha.cz, fokus@fokus-praha.cz, krize@fokus-praha.cz","233 553 303, 608 482 681, 777 080 237, 770 156 223, 777 800 983"
308,https://www.fokus-praha.cz,https://www.fokus-praha.cz/pracujte-u-nas/#Kontakt-HR,contact,"krize@fokus-praha.cz, vavrochova.martina@fokus-praha.cz, pr@fokus-praha.cz, repanova.katka@fokus-praha.cz, fokus@fokus-praha.cz","233 553 303, 608 482 681, 777 080 237, +420 773 761 056, +420 770 186 122, 770 156 223, 777 800 983"
309,https://www.fokus-praha.cz,https://www.fokus-praha.cz/podporte-nas/#kontakt-FR,contact,"hunes.marek@fokus-praha.cz, krize@fokus-praha.cz, pr@fokus-praha.cz, fundraising@fokus-praha.cz, hanibalova.hana@fokus-praha.cz, fokus@fokus-praha.cz","+420 608 482 681, 233 553 303, 608 482 681, 777 080 237, +420 771 291 845, 770 156 223, 777 800 983"
310,https://www.fnhk.cz,https://www.fnhk.cz,main,,"+420 495 800 951, +420 495 837 211, +420 495 832 100, +420 495 800 955, +420 495 441 105, +420 495 514 515, +420 495 832 221, +420 495 831 111"
311,https://www.fnhk.cz,https://www.fnhk.cz/o-fakultni-nemocnici/kontakty/telefony-php,contact,,"+420 495 800 951, +420 495 837 211, +420 495 832 100, +420 495 800 955, +420 495 441 105, +420 495 514 515, +420 495 832 221, +420 495 831 111"
312,https://www.fnhk.cz,https://www.fnhk.cz/pacient-a-jeho-blizci/kontakty/telefony,contact,,"+420 495 800 951, +420 495 837 211, +420 495 832 100, +420 495 800 955, +420 495 441 105, +420 495 514 515, +420 495 832 221, +420 495 831 111"
313,https://www.fnhk.cz,https://www.fnhk.cz//pacient-a-jeho-blizci/kontakty/telefony,contact,,"+420 495 800 951, +420 495 837 211, +420 495 832 100, +420 495 800 955, +420 495 441 105, +420 495 514 515, +420 495 832 221, +420 495 831 111"
314,https://www.fnhk.cz,https://www.fnhk.cz/dodavatele-a-partneri/kontakty/telefony,contact,,"+420 495 800 951, +420 495 837 211, +420 495 832 100, +420 495 800 955, +420 495 441 105, +420 495 514 515, +420 495 832 221, +420 495 831 111"
315,https://www.nhrozenkov.charita.cz,https://www.nhrozenkov.charita.cz,main,reditel@nhrozenkov.charita.cz,"627344851, 571 451 548, 571 451 548"
316,https://www.nhrozenkov.charita.cz,https://www.nhrozenkov.charita.cz/kontakty/,contact,reditel@nhrozenkov.charita.cz,"627344851, 571 451 548, 571 451 548"
317,https://www.prevent99.cz,https://www.prevent99.cz,main,"vacikova@prevent99.czV, js@prevent99.czAdiktologick, nemec@prevent99.cz, pnz@prevent99.cz, cross@prevent99.czStation, harant@prevent99.cz, kcjh@prevent99.cz, klajn@prevent99.cz, velkova@prevent99.cz, kcjh@prevent99.czKontaktn, kcst@prevent99.czWeb, nrp@prevent99.cz, podzimek@prevent99.cz, kccb@prevent99.czKontaktn, sc@prevent99.czDol, stastka@prevent99.cz, kancelar@prevent99.czTel, nemcova@prevent99.cz, sas@prevent99.czCross, brozova@prevent99.cz, binderova@prevent99.czInfo, nrp@prevent99.czPodpora, spot@prevent99.cz, kcpt@prevent99.cz, bauerova@prevent99.czV, kccb@prevent99.cz, cppr@prevent99.czPodpora, asv@prevent99.czKontaktn, ap.strakonice@prevent99.czAdiktologick, oznameni@avpo.cztelefonicky, platzerova@prevent99.cz, kcst@prevent99.czPoradna, station17@prevent99.czSPOT, kcpt@prevent99.czKontaktn, dc@prevent99.czAdiktologick, cadova@prevent99.cz, ap@prevent99.czAdiktologick, ap.prachatice@prevent99.czSubstitu","601 506 043, 386 350 380, 725 708 078, 607 038 140, 723 527 512, 725 935 787, 720 960 314, 602 570 366, 775 567 704, 420 739 655, 387 201 738, 381 255 999, 607 814 542, 725 952 177, 725 581 884, 775588533, 727 885 787, 727 961 840, 607 770 655, 727 915 927, 388 310 147, +420 725 708 078, 736 634 126, 601 536 872, +420 725 839 389, 725 775 509, 725 456 750, 212818883, 724 020 311, 702 142 881, 724 070 783, 383 322 357, 602 716 904, 725 441 501, 386 350 169, 702 050 789, 606 089 789, 602 688 487, 382 211 300"
318,https://www.prevent99.cz,https://www.prevent99.cz/kccb/,contact,"kccb@prevent99.cz, brozova@prevent99.cz, binderova@prevent99.czInfo","387 201 738, 724 070 783"
319,https://www.prevent99.cz,https://www.prevent99.cz/kontakty/,contact,"js@prevent99.czAdiktologick, nemec@prevent99.cz, pnz@prevent99.cz, cross@prevent99.czStation, harant@prevent99.cz, klajn@prevent99.cz, velkova@prevent99.cz, kcjh@prevent99.czKontaktn, nrp@prevent99.cz, podzimek@prevent99.cz, kccb@prevent99.czKontaktn, sc@prevent99.czDol, kancelar@prevent99.czTel, nemcova@prevent99.cz, sas@prevent99.czCross, nrp@prevent99.czPodpora, spot@prevent99.cz, cppr@prevent99.czPodpora, asv@prevent99.czKontaktn, ap.strakonice@prevent99.czAdiktologick, platzerova@prevent99.cz, kcst@prevent99.czPoradna, station17@prevent99.czSPOT, kcpt@prevent99.czKontaktn, dc@prevent99.czAdiktologick, cadova@prevent99.cz, ap@prevent99.czAdiktologick, ap.prachatice@prevent99.czSubstitu","601 506 043, 386 350 380, 725 708 078, 607 038 140, 723 527 512, 725 935 787, 720 960 314, 602 570 366, 387 201 738, 607 814 542, 725 952 177, 725 581 884, 727 885 787, 727 961 840, 607 770 655, 388 310 147, 601 536 872, 725 775 509, 725 456 750, 212818883, 724 020 311, 702 142 881, 383 322 357, 602 716 904, 725 441 501, 702 050 789, 606 089 789"
320,https://www.prevent99.cz,https://www.prevent99.cz/kcjh/,contact,"stastka@prevent99.cz, kcjh@prevent99.cz","727 915 927, 725 935 787"
321,https://www.prevent99.cz,https://www.prevent99.cz/o-nas/,contact,oznameni@avpo.cztelefonicky,420 739 655
322,https://www.prevent99.cz,https://www.prevent99.cz/kcst/,contact,"vacikova@prevent99.czV, kcst@prevent99.czWeb","383 322 357, +420 725 708 078, 388 310 147, 386 350 169, 736 634 126, +420 725 839 389, 775588533, 775 567 704, 387 201 738"
323,https://www.prevent99.cz,https://www.prevent99.cz/kcpt/,contact,"bauerova@prevent99.czV, kcpt@prevent99.cz","381 255 999, +420 725 708 078, 388 310 147, 602 688 487, 736 634 126, 775 567 704, 387 201 738, 382 211 300"
324,https://www.nemocnicekolin.cz,https://www.nemocnicekolin.cz,main,info@nemocnicekolin.cz,"+420 321 756 111, 321 756 111, 321 721 602"
325,https://www.nemocnicekolin.cz,https://www.nemocnicekolin.cz/vismo/o_utvar.asp?id_org=427002&id_u=10,contact,info@nemocnicekolin.cz,"321 756 111, +420 321 756 111, 321 721 602"
326,https://www.monada.cz,https://www.monada.cz,main,"hviezdoslavova@monada.cz, klinika@monada.czOrdina, klinika@monada.cz","+420 272 941 280, +420 736 750 921, +420 272 918 283, +420 272 940 401, +420 736 750 927"
327,https://www.monada.cz,https://www.monada.cz/kontakt,contact,"hviezdoslavova@monada.cz, klinika@monada.czOrdina, klinika@monada.cz","+420 736 750 921, +420 272 918 283, +420 272 940 401, +420 272 941 280, +420 736 750 927"
328,https://www.monada.cz,https://www.monada.cz/o-nas,contact,klinika@monada.cz,"+420 272 940 401, +420 736 750 927"
329,https://www.detska-psychiatrie-mudr-novotna.cz/,https://www.detska-psychiatrie-mudr-novotna.cz/,main,"pavla.novotna.ina@gmail.com, JihE-mailpavla.novotna.ina@gmail.comTelefon","+420 386 354 506, +420 386354506"
330,https://www.detska-psychiatrie-mudr-novotna.cz/,https://www.detska-psychiatrie-mudr-novotna.cz/kontakt/,contact,JihE-mailpavla.novotna.ina@gmail.comTelefon,+420 386 354 506
331,https://www.csstachov.cz,https://www.csstachov.cz,main,"reditel@csstachov.cz, informace@csstachov.cz, socprac@csstachov.cz, smolova@csstachov.cz","720 243 848, 773 744 196, 374 732 913, 374 732 911"
332,https://www.csstachov.cz,https://www.csstachov.cz/kontakty/kdo-mi-poradi,contact,"reditel@csstachov.cz, socprac@csstachov.cz, smolova@csstachov.cz","720 243 848, 773 744 196, 374 732 913"
333,https://www.csstachov.cz,https://www.csstachov.cz/kdo-jsme,contact,,
334,https://www.csstachov.cz,https://www.csstachov.cz/uradujeme,contact,informace@csstachov.cz,374 732 911
335,https://www.cdzolomouc.cz,https://www.cdzolomouc.cz,main,"zembova@cdzolomouc.cz, kubinek@cdzolomouc.cz, lakota@cdzolomouc.cz, novakova@cdzolomouc.cz, darilkova@cdzolomouc.cz, matoskova@cdzolomouc.cz, krejci@cdzolomouc.cz, bartosova@cdzolomouc.cz, lucinkiewicz@cdzolomouc.cz, janku@cdzolomouc.cz, rohackova@cdzolomouc.cz, nakladalova@cdzolomouc.cz, karova@cdzolomouc.cz, dubovcova@cdzolomouc.cz, info@cdzolomouc.cz",+420 607 252 881
336,https://www.cdzolomouc.cz,https://www.cdzolomouc.cz#kontakty,contact,"darilkova@cdzolomouc.cz, matoskova@cdzolomouc.cz, zembova@cdzolomouc.cz, krejci@cdzolomouc.cz, bartosova@cdzolomouc.cz, lucinkiewicz@cdzolomouc.cz, kubinek@cdzolomouc.cz, janku@cdzolomouc.cz, lakota@cdzolomouc.cz, rohackova@cdzolomouc.cz, nakladalova@cdzolomouc.cz, karova@cdzolomouc.cz, dubovcova@cdzolomouc.cz, novakova@cdzolomouc.cz, info@cdzolomouc.cz",+420 607 252 881
337,https://www.moje-klinika.cz,https://www.moje-klinika.cz,main,"logo@logoped.cz, uctarna@logoped.cz","+420 739 457 159, +420 517 578 322, +420 517 578 330, +420 544 134 134, +420 739 457 157, +420 543 420 694, +420 603 484 077, 858855028, +420 517 578 311, +420 739 457 158, +420 545 214 844, +420 777 675 233, +420 517 578 345, +420 517 578 334, +420 543 420 666, +420 777 675 233, 300100000, +420 517 578 346, 027858855, +420 543 420 666"
338,https://www.moje-klinika.cz,https://www.moje-klinika.cz/o-nas,contact,logo@logoped.cz,+420 543 420 666
339,https://www.moje-klinika.cz,https://www.moje-klinika.cz/kontakt,contact,"logo@logoped.cz, uctarna@logoped.cz","+420 517 578 345, +420 517 578 334, +420 543 420 666, +420 777 675 233, +420 739 457 159, +420 517 578 322, +420 517 578 330, +420 739 457 157, 300100000, +420 603 484 077, +420 517 578 346, 027858855, 858855028, +420 517 578 311, +420 543 420 694, +420 543 420 666, +420 739 457 158, +420 777 675 233"
340,https://www.pnvd.cz/,https://www.pnvd.cz/,main,"podatelna@pld.czCentr, podatelna@pld.cz","914179580, +420 377 813 418, 377 813 112, 160
525265, +420 377 813 112"
341,https://www.pnvd.cz/,https://www.pnvd.cz/images/obrazky/engagebox/LETAK_web.png,contact,,"914179580, 160
525265"
342,https://www.pnvd.cz/,https://www.pnvd.cz/kontakty,contact,"podatelna@pld.czCentr, podatelna@pld.cz","+420 377 813 418, +420 377 813 112, 377 813 112"
343,https://www.opplzen.cz/,https://www.opplzen.cz/,main,,"262 996 434, 777 944 563, 777 964 563, 377 456 468"
344,https://www.opplzen.cz/,https://www.opplzen.cz/index.php/o-nas,contact,,777 964 563
345,https://www.opplzen.cz/,https://www.opplzen.cz/index.php/kontakt,contact,,"777 964 563, 377 456 468, 262 996 434, 777 944 563"
346,https://www.navstevalekare.cz,https://www.navstevalekare.cz,main,info@navstevalekare.cz,
347,https://www.navstevalekare.cz,https://www.navstevalekare.cz/kontakt.html,contact,info@navstevalekare.cz,
348,https://www.navstevalekare.cz,https://www.navstevalekare.cz/o-nas/portal.html,contact,info@navstevalekare.cz,
349,https://www.ocss.cz,https://www.ocss.cz,main,"DiS.lavickova@ocss.cz, p.o.info@ocss.cz, DiS.rybarova@ocss.cz, matejovicova@ocss.cz, Obrniceinfo@ocss.cz, DiS.tomcikova@ocss.cz, DiS.martinovska@ocss.cz","608 774 366, 608 776 585, 608 890 097, 608 776 970, 000182019, 608 977 426"
350,https://www.ocss.cz,https://www.ocss.cz/kontakty,contact,"DiS.lavickova@ocss.cz, p.o.info@ocss.cz, matejovicova@ocss.cz, DiS.rybarova@ocss.cz, Obrniceinfo@ocss.cz, DiS.tomcikova@ocss.cz, DiS.martinovska@ocss.cz","608 774 366, 608 776 585, 608 890 097, 608 776 970, 608 977 426"
351,https://www.ocss.cz,https://www.ocss.cz/o-nas,contact,p.o.info@ocss.cz,000182019
352,https://www.cepsymed.cz,https://www.cepsymed.cz,main,"info@cepsymed.cz, info@cepsymed.czbottom",+420 602 174 380
353,https://www.cepsymed.cz,https://www.cepsymed.cz/kontakt,contact,"info@cepsymed.cz, info@cepsymed.czbottom",+420 602 174 380
354,https://www.cepsymed.cz,https://www.cepsymed.cz/o-nás,contact,info@cepsymed.czbottom,+420 602 174 380
355,https://www.lexik.cz,https://www.lexik.cz,main,"zuzana.vojirova@lexik.czPov, 000info@lexik.czSledujte, Ph.D.nikoleta.klierova@lexik.cz, klukas.pavlik@lexik.cz, martina.kuchynkova@lexik.cz, martina.burgerova@lexik.czMgr, gabriela.prochazkova@lexik.czMgr, katerina.hourova@lexik.cz, paldaniel.stipal@lexik.cz, lucie.cechalova@lexik.czMgr, lenka.cervenkova@lexik.cz, gdpr@lexik.czICT, MBAnina.herinkova@lexik.czOpera, 000poradna@lexik.czID, silvie.janovcova@lexik.cz, poradna@lexik.cz","739 034 000, +420 739 034 000, 777 643 417, 739 035 000, 733 643 640, +420 739 035 000, 733 643 641, 733 643 643, 038000128"
356,https://www.lexik.cz,https://www.lexik.cz/pedagogicko-psychologicka-poradna-0,contact,"katerina.hourova@lexik.cz, paldaniel.stipal@lexik.cz, zuzana.vojirova@lexik.czPov, Ph.D.nikoleta.klierova@lexik.cz, lucie.cechalova@lexik.czMgr, lenka.cervenkova@lexik.cz, klukas.pavlik@lexik.cz, gdpr@lexik.czICT, 000info@lexik.czSledujte, MBAnina.herinkova@lexik.czOpera, martina.kuchynkova@lexik.cz, 000poradna@lexik.czID, silvie.janovcova@lexik.cz, poradna@lexik.cz, martina.burgerova@lexik.czMgr, gabriela.prochazkova@lexik.czMgr","739 034 000, 777 643 417, +420 739 034 000, 739 035 000, 733 643 640, +420 739 035 000, 733 643 641, 733 643 643, 038000128"
357,https://www.lexik.cz,https://www.lexik.cz/o-nas,contact,"000info@lexik.czSledujte, 000poradna@lexik.czID","+420 739 035 000, 038000128, +420 739 034 000"
358,https://www.psychiatr.info/#utm_source=firmy.cz&utm_medium=ppd&utm_campaign=firmy.cz-385369,https://www.psychiatr.info/#utm_source=firmy.cz&utm_medium=ppd&utm_campaign=firmy.cz-385369,main,medic@centrum.cz,602 955 155
359,https://www.pnkosmonosy.cz,https://www.pnkosmonosy.cz,main,"fakturace@pnkosmonosy.cz, sekretariat@pnkosmonosy.cz, podatelna@pnkosmonosy.cz, sekretariat@pnkosmonosy.czID","+420 326 715 708, +420 326 715 711"
360,https://www.pnkosmonosy.cz,https://www.pnkosmonosy.cz/kontakty/ms-1008/p1=1008,contact,sekretariat@pnkosmonosy.czID,+420 326 715 711
361,https://www.pnkosmonosy.cz,https://www.pnkosmonosy.cz/vismo/o_utvar.asp?id_org=427008&id_u=10,contact,"fakturace@pnkosmonosy.cz, sekretariat@pnkosmonosy.cz, podatelna@pnkosmonosy.cz, sekretariat@pnkosmonosy.czID","+420 326 715 708, +420 326 715 711"
362,https://www.firmy.cz,https://www.firmy.cz,main,,"220 183 700, 281 867 406, 731 581 910"
363,https://www.centrum-acko.cz,https://www.centrum-acko.cz,main,,"604 449 805, 601 200 336, 725 433 757, 720 041 117, 724 891 879, 731 625 941, 601 200 334, 733 632 610, 602 651 064, 737 405 124, 737 997 461, 601 200 332, 739 306 865, 720 041 043, 730 534 016"
364,https://www.centrum-acko.cz,https://www.centrum-acko.cz/index.php/kontakt/,contact,,"604 449 805, 601 200 336, 725 433 757, 720 041 117, 724 891 879, 731 625 941, 601 200 334, 733 632 610, 602 651 064, 737 405 124, 737 997 461, 601 200 332, 739 306 865, 720 041 043, 730 534 016"
365,https://www.centrum-acko.cz,https://www.centrum-acko.cz/index.php/o-nas-2/,contact,,
366,https://www.ordinace.cz,https://www.ordinace.cz,main,,"+420 724 600 749, +420 724 600 782"
367,https://www.ordinace.cz,https://www.ordinace.cz/clanek/o-nas/,contact,,"+420 724 600 749, +420 724 600 782"
368,https://www.ordinace.cz,https://www.ordinace.cz/diskuse/oci-kontaktni-cocky/,contact,,
369,https://www.psychiatrie-maskova.cz,https://www.psychiatrie-maskova.cz,main,"rypalova.m@alzheimerporadnavysocina.cz, info@domovsrdcem.cz, andrea.maskova@seznam.cz","+420 733 352 215, +420 608 807 733, +420 561 111 323, +420 605 788 109, +420 733 629 018, +420 569 445 227, 1851583 01, +420 605 764 332, +420 605 788 109"
370,https://www.psychiatrie-maskova.cz,https://www.psychiatrie-maskova.cz#kontakt,contact,"rypalova.m@alzheimerporadnavysocina.cz, info@domovsrdcem.cz, andrea.maskova@seznam.cz","+420 733 352 215, +420 608 807 733, +420 561 111 323, +420 605 788 109, +420 733 629 018, +420 569 445 227, 1851583 01, +420 605 764 332, +420 605 788 109"
371,https://www.eeg-biofeedback-hradec.cz,https://www.eeg-biofeedback-hradec.cz,main,,
372,https://www.charitalovosice.cz,https://www.charitalovosice.cz,main,"charita@charitalovosice.czkancel, charita@charitalovosice.cz","777 077 768, 731 129 760, +420 777 077 768, 100399232, 777 077 768"
373,https://www.charitalovosice.cz,https://www.charitalovosice.cz/adresar/?o=farni-charita-lovosice,contact,charita@charitalovosice.cz,"100399232, 777 077 768, 777 077 768, 731 129 760"
374,https://www.charitalovosice.cz,https://www.charitalovosice.cz/projekty/nadace-terezy-maxove-detem/asistovane-kontakty/,contact,"charita@charitalovosice.czkancel, charita@charitalovosice.cz","+420 777 077 768, 777 077 768, 731 129 760"
375,https://www.charitalovosice.cz,https://www.charitalovosice.cz/kdo-jsme/informace-o-nas/,contact,charita@charitalovosice.cz,"100399232, 777 077 768, 731 129 760"
376,https://www.neskrytost.cz,https://www.neskrytost.cz,main,,
377,https://www.nemta.cz,https://www.nemta.cz,main,"sekretariat@nemta.cz, podatelna@nemta.cz, recepce@nemta.cz, ivana.skocdopolova@nemta.cz, dpo@jihnem.cz, nemta@nemta.cz","381 606 613, 381 608 001, 199 229 020, 727 931 965, 725 938 795, 381 608 111, 381 607 700, 300 0000 00, 381 606 614, 381 608 030, 699005400, 381 608 113, 381 607 700, 381 60 8120, 381 608 115"
378,https://www.nemta.cz,http://www.nemta.cz/oddeleni/lekarska-sluzba-prvni-pomoci/,contact,nemta@nemta.cz,"381 606 613, 381 608 111, 381 607 700, 725 938 795"
379,https://www.nemta.cz,https://www.nemta.cz/kontakt/,contact,"sekretariat@nemta.cz, recepce@nemta.cz, ivana.skocdopolova@nemta.cz, podatelna@nemta.cz, dpo@jihnem.cz, nemta@nemta.cz","381 608 001, 199 229 020, 727 931 965, 381 608 111, 300 0000 00, 381 608 030, 699005400, 381 608 113, 381 60 8120, 381 608 115"
380,https://www.poradnaprozeny.eu/plzen/,https://www.poradnaprozeny.eu/plzen/,main,"plzen@poradnaprozeny.euADRESA, praha@poradnaprozeny.euP, praha@poradnaprozeny.eu, praha@poradnaprozeny.euTel","731 064 036, 774 280 460, 731 140 058, 731 749 774, +420 603 210 999, 724 250 650, 603 213 826, 224 930 661"
381,https://www.poradnaprozeny.eu/plzen/,https://www.poradnaprozeny.eu/home/,contact,praha@poradnaprozeny.euTel,"+420 603 210 999, 603 213 826, 224 930 661"
382,https://www.poradnaprozeny.eu/plzen/,https://www.poradnaprozeny.eu/kontakt/,contact,"praha@poradnaprozeny.euP, praha@poradnaprozeny.eu, praha@poradnaprozeny.euTel","724 250 650, 603 213 826, 224 930 661"
