,Base Website,Scraped Page,Page Type,Emails,Phone Numbers
329,http://www.kotec.cz,http://www.kotec.cz,main,"vs.kc.cheb@kotec.cz, klub.relax@kotec.cz, kc.cheb@kotec.cz, tp.sokolov@kotec.cz, cpr.ml@kotec.cz, vs.tp.sokolov@kotec.cz, nzdm.sokolov@kotec.cz, mzdy@kotec.cz, ndc.tachov@kotec.cz, vs.tp.tachov@kotec.cz, cpr.cheb@kotec.cz, vs.nzdm.ml@kotec.cz, klubvaute@kotec.cz, tp.cheb@kotec.cz, asistentka@kotec.cz, klub.restart@kotec.cz, tp.tachov@kotec.cz, kc.sokolov@kotec.cz, cpr.as@kotec.cz, cpr.tachov@kotec.cz, projekty@kotec.cz, cpr.sokolov@kotec.cz","734 318 360, 731 656 224, 739 570 108, 778 474 771, 778 724 481, 731 656 226, 608 656 539, 734 313 205, 731 656 214, 739 285 102, 775 866 958, 734 567 580, 220003586, 731 656 223, 733 745 827, 608 656 538, 608 656 543, 733 745 826, 608 656 458, 608 656 562, 608 656 549, 734 318 322, +420 608 656 543, 731 656 225, 608 656 560, 608 656 542, 739 570 108, 739 570 103, 774 637 051, 739 570 105, 608 656 535, 608 656 561, 739 285 102, 778 772 481, 731 656 220, 739 570 100, 608 656 541, 778 772 482"
330,http://www.kotec.cz,https://kotec.cz/domains/kotec.cz/regiony/sokolov/kontaktni-centrum/,contact,kc.sokolov@kotec.cz,"608 656 560, 778 772 482"
331,http://www.kotec.cz,https://kotec.cz/domains/kotec.cz/regiony/cheb/kontaktni-centrum/,contact,"vs.kc.cheb@kotec.cz, kc.cheb@kotec.cz","739 570 108, 739 285 102, 739 570 108, 739 285 102"
332,http://www.kotec.cz,https://kotec.cz/domains/kotec.cz/kontakty/,contact,"kc.cheb@kotec.cz, cpr.ml@kotec.cz, vs.tp.tachov@kotec.cz, tp.cheb@kotec.cz, asistentka@kotec.cz, klub.restart@kotec.cz, tp.tachov@kotec.cz, cpr.as@kotec.cz, vs.kc.cheb@kotec.cz, klub.relax@kotec.cz, tp.sokolov@kotec.cz, vs.tp.sokolov@kotec.cz, nzdm.sokolov@kotec.cz, mzdy@kotec.cz, ndc.tachov@kotec.cz, cpr.cheb@kotec.cz, vs.nzdm.ml@kotec.cz, klubvaute@kotec.cz, kc.sokolov@kotec.cz, cpr.tachov@kotec.cz, projekty@kotec.cz, cpr.sokolov@kotec.cz","734 318 360, 731 656 224, 739 570 108, 778 474 771, 778 724 481, 731 656 226, 608 656 539, 734 313 205, 731 656 214, 775 866 958, 734 567 580, 220003586, 731 656 223, 733 745 827, 608 656 538, 608 656 543, 733 745 826, 608 656 458, 608 656 562, 608 656 549, 734 318 322, +420 608 656 543, 731 656 225, 608 656 560, 608 656 542, 739 570 103, 774 637 051, 739 570 105, 608 656 535, 608 656 561, 778 772 481, 739 285 102, 731 656 220, 739 570 100, 608 656 541, 778 772 482"
333,http://www.kotec.cz,https://kotec.cz/domains/kotec.cz/o-nas/,contact,,
334,http://www.kotec.cz,https://kotec.cz/domains/kotec.cz/regiony/tachov/kontaktni-centrum/,contact,ndc.tachov@kotec.cz,778 772 481
335,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,main,"resslerova@pppopava.cz, herudkova@pppopava.cz, ricna@pppopava.cz, simeckova@pppopava.cz, vitkov@pppopava.cz, hodny@pppopava.cz, gronychova@pppopava.cz, vitaskova@pppopava.cz, jureckova@pppopava.cz, hlucin@pppopava.cz, posta@pppopava.cz, nopova@pppopava.cz, pavelova@pppopava.cz, stoskova@pppopava.cz, wranova@pppopava.cz, tovarkova@pppopava.cz, schvan@pppopava.cz, vrbicka@pppopava.cz, rothova@pppopava.cz, sykorova@pppopava.cz, info@pppopava.cz, sta@pppopava.cz, andrlova@pppopava.cz, kukelkova@pppopava.cz","000000044, 000000059, 000014488, 000011586, 000001057, 000003299, 000000161, 525 498 305, 000000259, 000078738, 000009404, 000009616, 258 306 267, 000003140, 000011457, +420 603 487 152, 000000141, 000009913, 000000311, 000000063, 000000070, 000000130, 000000114, 000011766, 000000232, 000006107, 000000150, 000003399, 000000151, 000009929, 000000263, 000000110, 000014520, 000014355, 000006369, 000000243, 000011308, 000000248, 000006468, 000009436, 000003076, 000006220, 000000155, 000000260, 386 507 507, 000008071, 000000178, 000000090, 000000100, 000011358, 000000231, 000013251, 553 62 57 36, 000004521, 000004665, 642 567 890, 000000106, 000000296, 000015790, 507 507 268, 000000047, 000007938, 000001262, 000005960, 000000143, 000000111, 000000255, 000000097, 000009420, 000000152, 000000048, 000000045, 000000052, 000000250, 000006288, 000000128, 000000181, 000016219, 631 623 252, 000000160, 000000054, 000003060, 000006271, 000011635, 000000146, 000004740, 000001043, 000012933, 000000180, 543 459 487, 000015854, 000000251, 000000293, 000000236, 000008021, 000001610, 000003416, 000000298, 000007922, 000001411, 000000194, 000000228, 000000219, 000000169, 391 335 525, 000000257, 000000235, 000008136, 000006435, 000000137, 250 268 268, 000014661, 000000091, 000010039, 000000001, 000000080, +420 733 164 832, 000000115, 000000165, 000000031, 331 547 423, 000000171, 000000289, 000004505, 000003333, 537 503 316, 000009519, 000013018, 000000109, 000014439, 000000127, 000007709, 000009486, 000000210, 000004489, 000000220, 000000245, 000016004, 000000184, 000007692, 000011538, 000000182, 000003283, 000000061, 000001206, 000000226, 000000064, 556 300 574, 000000288, 000015837, 430 507 507, 000000117, 000000156, 000000192, 000020678, 000001181, 474 537 246, 000000279, 000006403, 000009962, 000000032, 000000200, 000000240, 507 507 276, 000020631, 000000099, 000013084, 000001739, 000001384, 000003124, 000000166, 000003218, 000078772, 000014472, 000000053, 000001282, 000013217, 000000118, 000007725, 000000089, 000008088, 791 514 513, 813 537 538, 000011341, 000004617, 000000314, 000032718, 000015887, 000000158, 000000185, 000011683, 000000179, 000001265, 000013167, 000000093, 000014423, 000003250, 000000075, 000009682, 000014616, 000000291, 000000317, 000000299, 000000247, 000000197, 000000168, 452 715 433, 000000067, 000000095, 000000177, 000000082, 000000234, 000000190, 000012986, 000000164, 000005977, 000000058, 000006521, 000006451, 000011835, 000000072, 255 480 246, 000014456, 000003267, 000000195, 000000102, 000001114, 630 488 459, 000001593, 000000162, 000000076, 000009470, 000000204, 000000290, 319 520 420, 000009946, 000000237, 000011324, 000008037, 000001387, 000015871, 855 646 662, 000000116, 000000218, 000011489, 000009979, 479 525 423, 000001109, 000000229, 000015821, 000000239, 000055347, 000007741, 000001452, 000006008, 000009830, 000011274, 000000207, 000000120, 000003026, 000000122, 000000211, 637 631 267, 000000189, 000000103, 000009633, 000000313, 000000198, 000000036, 000005993, 000000129, 000006057, 000004585, 000000098, 000000081, 000003108, 000000277, 000000043, 000000083, 000001755, 000001707, 000009552, 000006073, 000000274, 000000187, 000001485, 000000196, 000001077, 000011733, 000000188, 000001502, 000000264, 000000108, 000009864, 000000273, 000015937, 000014504, 000015987, 000000267, 000000074, 000000073, 000000096, 000000256, 000011408, 000000170, 000000104, 000007971, 000000315, 000006155, 416 514 478, 000000238, 000000051, 000000173, 000000266, 000009699, 000000241, 000000253, 000000085, 000000157, 000055549, 000000131, 000013183, 000000280, 000000269, 000000305, 000000153, 000003155, 000001723, 000011473, 000001314, 000000145, 000001577, 000013067, 000000183, 000000149, 000000309, 653 591 906, 000000068, 000001659, 000015740, 000003043, 595 043 110, 000000261, 000000304, 000000060, 000000227, 000000121, 615 488 459, 000000142, 000000078, 000015904, 000000222, 000013002, 000014535, 000004537, 000001806, 000011506, 000000172, 000001329, 000009880, 000009847, 000000246, 250 306 252, 000006139, 000001223, 000002994, 000000223, 000011700, 000000154, 000003171, 000011391, 525 525 349, 000000088, 000007872, 000000202, 000008004, 000012969, 000000176, 000000101, 606 561 529, 000009584, 000001627, 000000055, 000003316, 000007906, 000011750, 000000159, 000000316, 000013150, 000000186, 000006171, 000000297, 000000254, 000011602, 000055474, 000015971, 000078650, 000000094, 000000163, 000007774, 000007955, 000032863, 000015954, 000000147, 000000092, 000000308, 000000300, 000004553, 000007986, 000000056, 000000000, 874 659 676, 000000292, 000000272, 258 276 276, 000000148, 000001084, 000000303, 000000077, 000001347, 507 507 507, 000001289, 000000038, 000015757, 000006337, 000016020, 000001060, 000008212, 000000224, 000007806, 000011523, 000000212, 000032758, 000000306, 000003092, 000008105, 000000312, 000000203, 000001691, 000000265, 000014552, 000013117, 000006303, 000009601, 000011667, 471 525 230, 000000112, 239 455 230, 000001536, 000001163, 000009748, 000001519, 000005944, 000006041, 000078775, 000016235, 000006090, 000009733, 000013100, 000001403, 000000034, 000000050, 000000310, +420 730 855 223, 000000208, 000006253, 000009797, 000011441, 000013134, 000006187, 000007789, 000000201, 000006236, 000011554, 799 525 527, 000006204, 000000286, 000000126, 000000285, 000003234, 000000046, 000009781, 000000079, 000000283, 000009716, 000014585, 000009897, 000006420, 000001371, 553 62 27 68, 000000084, 000003010, 000003202, 000000284, 537 473 745, 000001643, 000000105, 000014372, 000001120, 000000215, 000000049, 000000302, 000000039, 000013234, 000000252, 000000124, 000008054, 000000057, 000016204, 000032781, 000003350, 000013296, 000000301, 000011375, 000000287, 355 399 347, 000006320, 494 537 418, 000000041, 000000276, 000003366, 000000233, 000004681, 000000174, 000008120, 000000033, 000000282, 000014568, 000016052, 000014389, 000003186, 000000216, 894 579 544, 000014405, 000000275, 000000199, 000000213, 000001248, 000000132, 563 473 495, 000000295, 000015774, 000000242, 000000069, 000000214, 000007888, 000000230, 000004569, 000000086, 000000271, 000004633, 000000071, 000004473, 000007757, 000006386, 000000249, 000009649, 000001435, 000000087, 000007855, 000011291, 000014601, 000007823, 000000244, 000000144, 000000136, +420 730 855 225, 000006123, 000000138, 000000205, 000000029, 000000278, 000000307, 000000012, 000000281, 000013051, 000000268, 000000270, 000009814, 000000135, 000000294, 000007839, 000006024, 000009453, 000011570, 000013200, 000001138, 000000066, +420 733 164 833, 000000221, 000011425, 000032784, 000004649, 000012953, 000000193, 000003382, 000000139, 000000258, 000009536, 000004601, 000009764, 000015806, 000015921, 000000065, 000000206, 000055440, 000009568, 000000119, 000000133, 000003461, 000000167, 000000191, 000000040, 000001469, 000000030, 000001560, 000000113, 000000107, 000000026, 000006354, 000013034, 000000125, 000011651, 000000062, 000000225, 000014337, 000000123, 000009665, 000008153, 000000037, 000011717, 000000140, +420 730 855 224, 000000217, 000000042, 000000134, 000000262, 000011617, 000001675, 000000209, 000011783, 000009503, 000000035, 000012915, 000000175"
336,http://www.ppp.opava.cz/,https://pppopava.cz/kontakt/#vitkov,contact,"vitkov@pppopava.cz, sta@pppopava.cz, hlucin@pppopava.cz, simeckova@pppopava.cz","595 043 110, +420 730 855 225, 556 300 574, 553 62 27 68, +420 733 164 832, +420 730 855 223, 553 62 57 36, +420 730 855 224"
337,http://www.ppp.opava.cz/,https://pppopava.cz/kontakt/dalsi-kontakty/,contact,"resslerova@pppopava.cz, herudkova@pppopava.cz, ricna@pppopava.cz, simeckova@pppopava.cz, vitkov@pppopava.cz, hlucin@pppopava.cz, nopova@pppopava.cz, pavelova@pppopava.cz, tovarkova@pppopava.cz, schvan@pppopava.cz, sykorova@pppopava.cz, info@pppopava.cz, andrlova@pppopava.cz, kukelkova@pppopava.cz, hodny@pppopava.cz, gronychova@pppopava.cz, vitaskova@pppopava.cz, jureckova@pppopava.cz, stoskova@pppopava.cz, wranova@pppopava.cz, vrbicka@pppopava.cz, rothova@pppopava.cz","595 043 110, +420 733 164 833, +420 730 855 225, +420 603 487 152, +420 733 164 832, +420 730 855 224"
338,http://www.ppp.opava.cz/,https://pppopava.cz/kontakt/#hlucin,contact,"vitkov@pppopava.cz, sta@pppopava.cz, hlucin@pppopava.cz, simeckova@pppopava.cz","595 043 110, +420 730 855 225, 556 300 574, 553 62 27 68, +420 733 164 832, +420 730 855 223, 553 62 57 36, +420 730 855 224"
339,http://www.ppp.opava.cz/,https://pppopava.cz/wp-content/uploads/2023/09/kontakty-na-odborna-zarizeni-a-organizace-2023.pdf,contact,,"000000044, 000000059, 000014488, 000011586, 000001057, 000003299, 000000161, 525 498 305, 000000259, 000078738, 000009404, 000009616, 258 306 267, 000003140, 000011457, 000000141, 000009913, 000000311, 000000063, 000000070, 000000130, 000000114, 000011766, 000000232, 000006107, 000000150, 000003399, 000000151, 000009929, 000000263, 000000110, 000014520, 000014355, 000006369, 000000243, 000011308, 000000248, 000006468, 000009436, 000003076, 000006220, 000000155, 000000260, 386 507 507, 000008071, 000000178, 000000090, 000000100, 000011358, 000000231, 000013251, 000004521, 000004665, 642 567 890, 000000106, 000000296, 000015790, 507 507 268, 000000047, 000007938, 000001262, 000005960, 000000143, 000000111, 000000255, 000000097, 000009420, 000000152, 000000048, 000000045, 000000052, 000000250, 000006288, 000000128, 000000181, 000016219, 631 623 252, 000000160, 000000054, 000003060, 000006271, 000011635, 000000146, 000004740, 000001043, 000012933, 000000180, 543 459 487, 000015854, 000000251, 000000293, 000000236, 000008021, 000001610, 000003416, 000000298, 000007922, 000001411, 000000194, 000000228, 000000219, 000000169, 391 335 525, 000000257, 000000235, 000008136, 000006435, 000000137, 250 268 268, 000014661, 000000091, 000010039, 000000001, 000000080, 000000115, 000000165, 000000031, 331 547 423, 000000171, 000000289, 000004505, 000003333, 537 503 316, 000009519, 000013018, 000000109, 000014439, 000000127, 000007709, 000009486, 000000210, 000004489, 000000220, 000000245, 000016004, 000000184, 000007692, 000011538, 000000182, 000003283, 000000061, 000001206, 000000226, 000000064, 000000288, 000015837, 430 507 507, 000000117, 000000156, 000000192, 000020678, 000001181, 474 537 246, 000000279, 000006403, 000009962, 000000032, 000000200, 000000240, 507 507 276, 000020631, 000000099, 000013084, 000001739, 000001384, 000003124, 000000166, 000003218, 000078772, 000014472, 000000053, 000001282, 000013217, 000000118, 000007725, 000000089, 000008088, 791 514 513, 813 537 538, 000011341, 000004617, 000000314, 000032718, 000015887, 000000158, 000000185, 000011683, 000000179, 000001265, 000013167, 000000093, 000014423, 000003250, 000000075, 000009682, 000014616, 000000291, 000000317, 000000299, 000000247, 000000197, 000000168, 452 715 433, 000000067, 000000095, 000000177, 000000082, 000000234, 000000190, 000012986, 000000164, 000005977, 000000058, 000006521, 000006451, 000011835, 000000072, 255 480 246, 000014456, 000003267, 000000195, 000000102, 000001114, 630 488 459, 000001593, 000000162, 000000076, 000009470, 000000204, 000000290, 319 520 420, 000009946, 000000237, 000011324, 000008037, 000001387, 000015871, 855 646 662, 000000116, 000000218, 000011489, 000009979, 479 525 423, 000001109, 000000229, 000015821, 000000239, 000055347, 000007741, 000001452, 000006008, 000009830, 000011274, 000000207, 000000120, 000003026, 000000122, 000000211, 637 631 267, 000000189, 000000103, 000009633, 000000313, 000000198, 000000036, 000005993, 000000129, 000006057, 000004585, 000000098, 000000081, 000003108, 000000277, 000000043, 000000083, 000001755, 000001707, 000009552, 000006073, 000000274, 000000187, 000001485, 000000196, 000001077, 000011733, 000000188, 000001502, 000000264, 000000108, 000009864, 000000273, 000015937, 000014504, 000015987, 000000267, 000000074, 000000073, 000000096, 000000256, 000011408, 000000170, 000000104, 000007971, 000000315, 000006155, 416 514 478, 000000238, 000000051, 000000173, 000000266, 000009699, 000000241, 000000253, 000000085, 000000157, 000055549, 000000131, 000013183, 000000280, 000000269, 000000305, 000000153, 000003155, 000001723, 000011473, 000001314, 000000145, 000001577, 000013067, 000000183, 000000149, 000000309, 653 591 906, 000000068, 000001659, 000015740, 000003043, 000000261, 000000304, 000000060, 000000227, 000000121, 615 488 459, 000000142, 000000078, 000015904, 000000222, 000013002, 000014535, 000004537, 000001806, 000011506, 000000172, 000001329, 000009880, 000009847, 000000246, 250 306 252, 000000175, 000006139, 000001223, 000002994, 000000223, 000011700, 000000154, 000003171, 000011391, 525 525 349, 000000088, 000007872, 000000202, 000008004, 000012969, 000000176, 000000101, 606 561 529, 000009584, 000001627, 000000055, 000003316, 000007906, 000011750, 000000159, 000000316, 000013150, 000000186, 000006171, 000000297, 000000254, 000011602, 000055474, 000015971, 000078650, 000000094, 000000163, 000007774, 000007955, 000032863, 000015954, 000000147, 000000092, 000000308, 000000300, 000004553, 000007986, 000000056, 000000000, 874 659 676, 000000292, 000000272, 258 276 276, 000000148, 000001084, 000000303, 000000077, 000001347, 507 507 507, 000001289, 000000038, 000015757, 000006337, 000016020, 000001060, 000008212, 000000224, 000007806, 000011523, 000000212, 000032758, 000000306, 000003092, 000008105, 000000312, 000000203, 000001691, 000000265, 000014552, 000013117, 000006303, 000009601, 000011667, 471 525 230, 000000112, 239 455 230, 000001536, 000001163, 000009748, 000001519, 000005944, 000006041, 000078775, 000016235, 000006090, 000009733, 000013100, 000001403, 000000034, 000000050, 000000310, 000000208, 000006253, 000009797, 000011441, 000013134, 000006187, 000007789, 000000201, 000006236, 000011554, 799 525 527, 000006204, 000000286, 000000126, 000000285, 000003234, 000000046, 000009781, 000000079, 000000283, 000009716, 000014585, 000009897, 000006420, 000001371, 000000084, 000003010, 000003202, 000000284, 537 473 745, 000001643, 000000105, 000014372, 000001120, 000000215, 000000049, 000000302, 000000039, 000013234, 000000252, 000000124, 000008054, 000000057, 000016204, 000032781, 000003350, 000013296, 000000301, 000011375, 000000287, 355 399 347, 000006320, 494 537 418, 000000041, 000000276, 000003366, 000000233, 000004681, 000000174, 000008120, 000000033, 000000282, 000014568, 000016052, 000014389, 000003186, 000000216, 894 579 544, 000014405, 000000275, 000000199, 000000213, 000001248, 000000132, 563 473 495, 000000295, 000015774, 000000242, 000000069, 000000214, 000007888, 000000230, 000004569, 000000086, 000000271, 000004633, 000000071, 000004473, 000007757, 000006386, 000000249, 000009649, 000001435, 000000087, 000007855, 000011291, 000014601, 000007823, 000000244, 000000144, 000000136, 000006123, 000000138, 000000205, 000000029, 000000278, 000000307, 000000012, 000000281, 000013051, 000000268, 000000270, 000009814, 000000135, 000000294, 000007839, 000006024, 000009453, 000011570, 000013200, 000001138, 000000066, 000000221, 000011425, 000032784, 000004649, 000012953, 000000193, 000003382, 000000139, 000000258, 000009536, 000004601, 000009764, 000015806, 000015921, 000000065, 000000206, 000055440, 000009568, 000000119, 000000133, 000003461, 000000167, 000000191, 000000040, 000001469, 000000030, 000001560, 000000113, 000000107, 000000026, 000006354, 000013034, 000000125, 000011651, 000000225, 000014337, 000000123, 000009665, 000008153, 000000037, 000011717, 000000140, 000000217, 000000042, 000000134, 000000262, 000011617, 000001675, 000000209, 000011783, 000009503, 000000035, 000012915, 000000062"
340,http://www.ppp.opava.cz/,https://pppopava.cz/kontakt/,contact,"vitkov@pppopava.cz, sta@pppopava.cz, hlucin@pppopava.cz, simeckova@pppopava.cz","595 043 110, +420 730 855 225, 556 300 574, 553 62 27 68, +420 733 164 832, +420 730 855 223, 553 62 57 36, +420 730 855 224"
341,http://www.ppp.opava.cz/,https://pppopava.cz/kontakt/#opava,contact,"vitkov@pppopava.cz, sta@pppopava.cz, hlucin@pppopava.cz, simeckova@pppopava.cz","595 043 110, +420 730 855 225, 556 300 574, 553 62 27 68, +420 733 164 832, +420 730 855 223, 553 62 57 36, +420 730 855 224"
342,http://www.ckrumlov.charita.cz,http://www.ckrumlov.charita.cz,main,reditel@ckrumlov.charita.cz,"731 604 449, 731 604 507, 731 604 402, 731 604 506, 799 115 433, 734 435 442, 731 604 452, 739 383 480, 603 564 162, 217333850, 775 278 486, 731 604 370, 734 435 181, 731 604 505, 704 455 046, 731 632 445, 731 604 237, 731 604 509, 607 206 194"
343,http://www.ckrumlov.charita.cz,http://www.ckrumlov.charita.cz/kdo-jsme/adresar/lide/,contact,,"734 435 181, 731 604 449, 731 604 507, 704 455 046, 731 632 445, 731 604 237, 731 604 505, 731 604 402, 731 604 506, 739 383 480, 799 115 433, 734 435 442, 731 604 509, 731 604 452, 603 564 162, 607 206 194, 775 278 486, 731 604 370"
344,http://www.ckrumlov.charita.cz,https://ckrumlov.charita.cz/kdo-jsme/,contact,reditel@ckrumlov.charita.cz,"217333850, 731 604 509"
345,http://poradna.krumlov.cz,http://poradna.krumlov.cz,main,,
346,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,main,"barbora.jandova@fokusvysocina.cz, nikol.mundelova@fokusvysocina.cz, dilny.pelhrimov@fokusvysocina.cz, silvie.rokosova@fokusvysocina.cz, sarka.rihova@fokusvysocina.cz, jana.horynova@fokusvysocina.cz, hana.sedlakova@fokusvysocina.cz, lenka.chalupova@fokusvysocina.cz, martin.fuit@fokusvysocina.cz, eva.zamecnikova@fokusvysocina.cz, chotebor@fokusvysocina.cz, projekty@fokusvysocina.cz, petr.krepcik@fokusvysocina.cz, sarka.bernardova@fokusvysocina.cz, veronika.kvasova@fokusvysocina.cz, fokus.vysocina@fokusvysocina.cz, lucie.myskova@fokusvysocina.cz, bozp@fokusvysocina.cz, michaela.urbankova@fokusvysocina.cz, anna.simonova@fokusvysocina.cz, ales.vrbicky@fokusvysocina.cz, hana.hospodkova@fokusvysocina.cz, dc.hl@fokusvysocina.cz, jana.fialova@fokusvysocina.cz, eliska.hejtmankova@fokusvysocina.cz, petra.kocerova@fokusvysocina.cz, sklad@fokusvysocina.cz, zdenka.ryskova@fokusvysocina.cz, komunitni.tym.pe@fokusvysocina.cz, marie.smidova@fokusvysocina.cz, lucie.hazmukova@fokusvysocina.cz, pavlina.hejskova@fokusvysocina.cz, marcela.fiserova@fokusvysocina.cz, cdzhb@fokusvysocina.cz, lenka.kopecna@fokusvysocina.cz, cukrarna.hlinsko@fokusvysocina.cz, pavlina.blahova@fokusvysocina.cz, burian.david73@gmail.com, pavlina.strasilova@fokusvysocina.cz, karolina.rydlova@fokusvysocina.cz, milena.necasova@fokusvysocina.cz, jana.leblova@fokusvysocina.cz, jitka.klepetkova@fokusvysocina.cz, hlinsko@fokusvysocina.cz, petr.vacha@fokusvysocina.cz, dc.humpolec@fokusvysocina.cz, jiri.madlo@fokusvysocina.cz, martin.rajdlik@fokusvysocina.cz, marek.stencel@fokusvysocina.cz, martina.dolezalova@fokusvysocina.cz, katerina.kovacova@fokusvysocina.cz, pavlina.zakova@fokusvysocina.cz, lucie.kunstova@fokusvysocina.cz, komunitni.tym.hb@fokusvysocina.cz, prusa@chotebor.cz, jitka.fuitova@fokusvysocina.cz, zdenka.kalinova@fokusvysocina.cz, std.chotebor@fokusvysocina.cz, marie.houskova@fokusvysocina.cz, chranene.bydleni.hb@fokusvysocina.cz, marketa.hegerova@fokusvysocina.cz, alexandra.ostra@fokusvysocina.cz, stredisko.pelhrimov@fokusvysocina.cz, jana.buresova@fokusvysocina.cz, nada.offenbartlova@fokusvysocina.cz, pavel@phmedia.cz, novo.mar@seznam.cz, martina.stara@fokusvysocina.cz, martina.placha@fokusvysocina.cz, nikola.vodvarkova@fokusvysocina.cz, simona.cardova@fokusvysocina.cz, stacionar@fokusvysocina.cz, marketa.krivankova@fokusvysocina.cz, jana.pavlasova@fokusvysocina.cz, jana.smith@fokusvysocina.cz, lenka.hermanova@fokusvysocina.cz, lucie.solcova@fokusvysocina.cz, alena.konirova@fokusvysocina.cz, rostislav.horek@fokusvysocina.cz, denisa.vrba@seznam.cz, radka.jonakova@fokusvysocina.cz, vlasta.teclova@fokusvysocina.cz, eliska.zezulakova@fokusvysocina.cz, edita.veselkova@fokusvysocina.cz, dc.pelhrimov@fokusvysocina.cz, jana.vondrova@fokusvysocina.cz, vendula.safrhansova@fokusvysocina.cz, lucie.motlova@fokusvysocina.cz, stredisko.hb@fokusvysocina.cz, dc.havlickuvbrod@fokusvysocina.cz, bistro@fokusvysocina.cz, ludmila.nenadalova@fokusvysocina.cz, ruzena.plavcova@fokusvysocina.cz, veronika.sokolova@fokusvysocina.cz, martina.veletova@fokusvysocina.cz, ch.os.asistence@fokusvysocina.cz, jakub.kriz@fokusvysocina.cz, lucie.wasserbauerova@fokusvysocina.cz, vladimir.jasceg@fokusvysocina.cz, martina.jezkova@fokusvysocina.cz, lucie.flesarova@fokusvysocina.cz, anna.jurackova@fokusvysocina.cz, jaroslav.kerous@fokusvysocina.cz, veronika.kvicalova@fokusvysocina.cz","+420 725 893 478, +420 777 151 499, +420 774 151 489, +420 773 497 498, +420 771 281 362, +420 569 421 845, +420 725 730 100, 420 724 329, +420 771 254 384, +420 725 581 891, +420 773 761 249, +420 778 728 782, +420 775 151 496, +420 771 281 363, +420 771 125 993, +420 771 233 228, +420 771 233 229, +420 775 151 497, +420 774 151 497, +420 775 881 778, +420 771 253 590, +420 771 121 102, +420 774 415 150, +420 770 194 061, +420 778 403 864, +420 778 787 298, +420 770 177 723, +420 771 139 866, +420 778 475 577, +420 778 112 289, +420 606 098 457, +420 606 716 737, +420 739 730 601, +420 606 029 727, +420 724 858 401, +420 735 222 001, +420 778 888 663, +420 778 888 714, +420 770 127 773, +420 770 103 530, +420 778 543 126, +420 774 151 487, 774 151 498, +420 778 488 349, +420 778 735 610, +420 777 151 494, +420 771 230 935, 775 151 494, 777 151 491, +420 771 259 743, +420 778 971 428, +420 773 793 737, +420 606 098 458, +420 778 777 632, +420 778 701 282, +420 778 779 056, +420 778 545 417, 107-594024, +420 778 701 284, +420 771 266 075, +420 778 453 167, +420 771 124 769, +420 778 729 766, +420 770 111 497, +420 778 114 668, 774 151 495, +420 601 585 216, +420 774 151 499, +420 770 177 425, 420 601 585, +420 774 609 796, +420 770 154 535, +420 771 235 495, +420 778 543 127, +420 775 881 771, +420 771 266 076, +420 770 154 643, 420 725 845, +420 778 777 343, +420 778 403 868, +420 770 319 776, +420 774 094 151, +420 770 127 774, 420 771 229, 569 421 845, +420 569 421 248, +420 774 151 496, +420 773 761 845, +420 770 109 760, +420 774 084 151"
