,Base Website,Scraped Page,Page Type,Emails,Phone Numbers
198,http://www.psychologienymburk.cz/,http://www.psychologienymburk.cz/,main,"info@ordinacepsychologie.cz, info@psychologiekolin.cz, ordinacepsychologie@gmail.comTel",+420 725 322 635
199,http://www.psychologienymburk.cz/,http://www.psychologienymburk.cz/?3#kontakty,contact,"ordinacepsychologie@gmail.comTel, info@ordinacepsychologie.cz, info@psychologiekolin.cz",+420 725 322 635
200,https://psychologie-jablunkov.webnode.cz/,https://psychologie-jablunkov.webnode.cz/,main,"nina.burian@seznam.cz, renata.kulkova@tiscali.cz","420 774 635, 774 635 690, 737371291, 737 371 291, 774 635 690"
201,https://psychologie-jablunkov.webnode.cz/,https://psychologie-jablunkov.webnode.cz/o-nas/,contact,renata.kulkova@tiscali.cz,420 774 635
202,https://psychologie-jablunkov.webnode.cz/,https://psychologie-jablunkov.webnode.cz/kontakt/,contact,"nina.burian@seznam.cz, renata.kulkova@tiscali.cz","420 774 635, 737371291"
203,https://koparkovamonika.cz/,https://koparkovamonika.cz/,main,mkoparkova@gmail.com,"608245698, +420 354 433 674, +420 608 245 698"
204,https://tyn.charita.cz,https://tyn.charita.cz,main,"reditel@tyn.charita.czI, info@tyn.charita.cz","733 676 684, 731 604 450, 385 731 553, 731 604 474, 731 402 996, 739 609 701, 730 575 051, 731 402 995, 731 402 991, 730 575 049, 739 609 700, 385 731 553, 731 604 534, 681940023, 733 681 815, 731 402 997, 731 402 998, 731 196 121"
205,https://tyn.charita.cz,https://tyn.charita.cz/kdo-jsme/,contact,info@tyn.charita.cz,"681940023, 385 731 553"
206,https://tyn.charita.cz,https://tyn.charita.cz/kdo-jsme/kontakty/,contact,"reditel@tyn.charita.czI, info@tyn.charita.cz","385 731 553, 731 604 474, 730 575 049, 731 402 996, 385 731 553, 739 609 700, 730 575 051, 731 604 534, 731 402 997, 731 402 998, 731 196 121, 731 402 991"
207,https://tyn.charita.cz,https://tyn.charita.cz/kdo-jsme/adresar/?tab=people&show=organizace,contact,info@tyn.charita.cz,"733 676 684, 731 604 450, 385 731 553, 731 604 474, 730 575 049, 731 402 996, 385 731 553, 739 609 700, 739 609 701, 730 575 051, 731 604 534, 733 681 815, 731 402 997, 731 402 998, 731 402 995, 731 196 121, 731 402 991"
208,https://tyn.charita.cz,https://tyn.charita.cz/uzitecne-odkazy/kontakty/,contact,info@tyn.charita.cz,"733 676 684, 385 731 553, 731 604 474, 730 575 049, 731 402 996, 385 731 553, 739 609 700, 739 609 701, 730 575 051, 731 604 534, 731 402 997, 731 402 998, 731 402 995, 731 196 121, 731 402 991"
209,http://www.psychologie-krchova.cz/,http://www.psychologie-krchova.cz/,main,,+420 731 516 839
210,http://www.psychologie-krchova.cz/,http://www.psychologie-krchova.cz/#con,contact,,+420 731 516 839
211,http://www.respondeo.cz/,http://www.respondeo.cz/,main,"alena.libalova@respondeo.cz, pr@respondeo.cz, jolana.bohackova@respondeo.cz, marketa.mlikova@respondeo.cz, pavla.duskova@respondeo.cz, hedvika.stuchlikova@respondeo.cz, veronika.pacesova@respondeo.cz, denisa.sachomska@respondeo.cz, irena.kesnerova@respondeo.cz, obeti@respondeo.cz, rodina@respondeo.cz, lucie.volakova@respondeo.cz, dary@respondeo.cz, info@respondeo.cz, poradna@respondeo.cz","210108039, 325 511 148, 606 069 094, 731 588 632, 776 561 882, 775 561 847, 602 356 871, 724 134 189, 775 561 881, 775 561 882, 731 588 632, 335035337, 737 104 928"
212,http://www.respondeo.cz/,https://www.respondeo.cz/kontakty/,contact,"alena.libalova@respondeo.cz, pr@respondeo.cz, irena.kesnerova@respondeo.cz, lucie.volakova@respondeo.cz, dary@respondeo.cz, jolana.bohackova@respondeo.cz, info@respondeo.cz, marketa.mlikova@respondeo.cz, pavla.duskova@respondeo.cz, poradna@respondeo.cz, hedvika.stuchlikova@respondeo.cz, veronika.pacesova@respondeo.cz, denisa.sachomska@respondeo.cz, obeti@respondeo.cz, rodina@respondeo.cz","210108039, 606 069 094, 325 511 148, 731 588 632, 776 561 882, 775 561 847, 602 356 871, 724 134 189, 775 561 881, 775 561 882, 731 588 632, 335035337, 737 104 928"
213,http://www.respondeo.cz/,https://www.respondeo.cz/domaci-nasili/,contact,info@respondeo.cz,"325 511 148, 775 561 847"
214,https://psychoterapie-ostrava-praha.cz,https://psychoterapie-ostrava-praha.cz,main,,
215,https://cbudejovice.charita.cz,https://cbudejovice.charita.cz,main,info@cbudejovice.charita.cz,700002925
216,https://cbudejovice.charita.cz,https://cbudejovice.charita.cz/co-delame/kontakty/,contact,info@cbudejovice.charita.cz,700002925
217,https://cbudejovice.charita.cz,https://cbudejovice.charita.cz/jak-pomahame/domaci-zdravotni-pece/kontaktni-formular-dzp/,contact,info@cbudejovice.charita.cz,700002925
218,https://cbudejovice.charita.cz,https://cbudejovice.charita.cz/jak-pomahame/domino-sluzba-pro-lidi-s-dusevnim-onemocnenim/kontaktni-formular-domino/,contact,info@cbudejovice.charita.cz,700002925
219,https://cbudejovice.charita.cz,https://cbudejovice.charita.cz/jak-pomahame/poradna-eva-obcanska-poradna/kontaktni-formular-poradna-eva/,contact,info@cbudejovice.charita.cz,700002925
220,https://cbudejovice.charita.cz,https://cbudejovice.charita.cz/jak-pomahame/osobni-asistence/kontaktni-formular-oa/,contact,info@cbudejovice.charita.cz,700002925
221,https://cbudejovice.charita.cz,https://cbudejovice.charita.cz/jak-pomahame/sasanka-aktivizacni-sluzba-pro-rodiny-s-detmi/kontaktni-formular-sasanka/,contact,info@cbudejovice.charita.cz,700002925
222,https://cbudejovice.charita.cz,https://cbudejovice.charita.cz/jak-pomahame/pecovatelska-sluzba/kontaktni-formular-charitni-pecovatelska-sluzba/,contact,info@cbudejovice.charita.cz,700002925
223,https://cbudejovice.charita.cz,https://cbudejovice.charita.cz/jak-pomahame/nizkoprahova-zarizeni-pro-deti-a-mladez-v-i-p/kontaktni-formular-v-i-p/,contact,info@cbudejovice.charita.cz,700002925
224,https://cbudejovice.charita.cz,https://mchcb.cz/kdo-jsme/adresar/?o=mestska-charita-ceske-budejovice,contact,info@cbudejovice.charita.cz,700002925
225,https://cbudejovice.charita.cz,https://cbudejovice.charita.cz/jak-pomahame/sluzba-pro-lidi-bez-domova-terenni-program/kontaktni-formular-tp/,contact,info@cbudejovice.charita.cz,700002925
226,https://cbudejovice.charita.cz,https://cbudejovice.charita.cz/jak-pomahame/centrum-pro-osoby-bez-domova-dum-sv-pavla/kontaktni-formular-dsp/,contact,info@cbudejovice.charita.cz,700002925
227,https://search.seznam.cz,https://search.seznam.cz,main,,
228,http://www.prevcentrum.cz,http://www.prevcentrum.cz,main,"office@prevcentrum.cz, ambulance@prevcentrum.cz, nzdm@prevcentrum.cz, 138ambulance@prevcentrum.cz, prevence@prevcentrum.cz, 133nzdm@prevcentrum.cz, 505prevence@prevcentrum.cz","777 161 133, 127202283, 242 498 335, 233 355 459, 776 619 505, 420 775 161, 242 498 334, +420 775 161 139, 777 161 138, +420 233 355 459"
229,http://www.prevcentrum.cz,https://www.prevcentrum.cz/kontakty/,contact,"office@prevcentrum.cz, 133nzdm@prevcentrum.cz, nzdm@prevcentrum.cz, 138ambulance@prevcentrum.cz, prevence@prevcentrum.cz, ambulance@prevcentrum.cz, 505prevence@prevcentrum.cz","777 161 133, 127202283, 242 498 335, 233 355 459, 776 619 505, 420 775 161, 242 498 334, +420 775 161 139, 777 161 138, +420 233 355 459"
230,http://www.prevcentrum.cz,https://www.prevcentrum.cz/home/o-nas/,contact,"138ambulance@prevcentrum.cz, office@prevcentrum.cz, 133nzdm@prevcentrum.cz, 505prevence@prevcentrum.cz","777 161 133, 242 498 335, 233 355 459, 776 619 505, 420 775 161, 242 498 334, 777 161 138, +420 233 355 459"
231,https://mudr-jitka-bartkova.modernilekar.cz/,https://mudr-jitka-bartkova.modernilekar.cz/,main,,"+420 353 235 211, +420 602 884 222"
232,https://psychiatrie-praha.cz/,https://psychiatrie-praha.cz/,main,"stacionaranima@gmail.com, info@psychiatrie-praha.cz","+420 602 628 619, 222 586 768, 602 628 619"
233,https://psychiatrie-praha.cz/,https://psychiatrie-praha.cz/kontakt/,contact,info@psychiatrie-praha.cz,"+420 602 628 619, 602 628 619"
234,http://www.slunce.info,http://www.slunce.info,main,,"390362399, 396865309"
235,https://psychiatriejinak.cz,https://psychiatriejinak.cz,main,bohmova.zdenka@email.cz,+420 608 701 387
236,https://psychiatriejinak.cz,https://psychiatriejinak.cz/#4,contact,bohmova.zdenka@email.cz,+420 608 701 387
237,https://weinholdova.webnode.cz/,https://weinholdova.webnode.cz/,main,weinholdova@sendme.cz,+420 607 847 230
238,https://weinholdova.webnode.cz/,https://weinholdova.webnode.cz/kontakt/,contact,weinholdova@sendme.cz,+420 607 847 230
239,https://psychoterapie-pe.cz,https://psychoterapie-pe.cz,main,info@psychoterapie-pe.cz,+420 723 713 052
240,https://psychoterapie-pe.cz,https://psychoterapie-pe.cz/kontakt.html,contact,info@psychoterapie-pe.cz,+420 723 713 052
241,http://www.psychiatrie-konupcikova.cz,http://www.psychiatrie-konupcikova.cz,main,"sestra@psychiatrie-konupcikova.cz, ambulance@psychiatrie-konupcikova.cz","+420608971030, 608971030"
242,http://www.psychiatrie-konupcikova.cz,http://www.psychiatrie-konupcikova.cz/kontakt.htm,contact,"sestra@psychiatrie-konupcikova.cz, ambulance@psychiatrie-konupcikova.cz",+420608971030
243,http://www.spondea.cz/,http://www.spondea.cz/,main,"spondea@spondea.cz, intervencni-centrum@spondea.cz, vztek@spondea.cz, krizovapomoc@spondea.cz, vzdelavani@spondea.cz","725 735 983, 608 118 088, 725 005 367, 608 118 088, 210071107, 725 005 367, 739 078 078, 725 735 883, 725 010 106"
244,http://www.spondea.cz/,http://www.spondea.cz/cz/kontakt,contact,"vzdelavani@spondea.cz, intervencni-centrum@spondea.cz, spondea@spondea.cz, vztek@spondea.cz, krizovapomoc@spondea.cz","725 735 983, 608 118 088, 725 005 367, 608 118 088, 210071107, 725 005 367, 739 078 078, 725 735 883, 725 010 106"
245,http://www.spondea.cz/,http://www.spondea.cz/cz/o-nas,contact,spondea@spondea.cz,"608 118 088, 725 005 367, 739 078 078"
246,http://www.psychologie-dopravni.cz/,http://www.psychologie-dopravni.cz/,main,,"774 403 543, 774 930 092, 731 559 861"
247,http://www.psychologie-dopravni.cz/,http://www.psychologie-dopravni.cz/kontakty,contact,,"774 403 543, 774 930 092, 731 559 861"
248,https://cs-cz.facebook.com/pages/category/Medical-Center/Klinick%C3%A1-psychologie-PhDr-Ji%C5%99%C3%AD-Laciga-627210657489219/,https://cs-cz.facebook.com/pages/category/Medical-Center/Klinick%C3%A1-psychologie-PhDr-Ji%C5%99%C3%AD-Laciga-627210657489219/,main,,
249,https://cs-cz.facebook.com/pages/category/Medical-Center/Klinick%C3%A1-psychologie-PhDr-Ji%C5%99%C3%AD-Laciga-627210657489219/,https://cs-cz.facebook.com/pages/category/Medical-Center/Klinick%C3%A1-psychologie-PhDr-Ji%C5%99%C3%AD-Laciga-627210657489219/help/637205020878504,contact,,
250,http://www.psychocentrumzlin.cz/,http://www.psychocentrumzlin.cz/,main,"michalpernicka@seznam.cz, pavelkonecny@email.cz, info@psychocentrumzlin.cz","737 038 850, 577 220 634"
251,http://www.psychocentrumzlin.cz/,https://www.psychocentrumzlin.cz/index.php/o-nas/,contact,,
252,http://www.psychocentrumzlin.cz/,https://www.psychocentrumzlin.cz/index.php/kontakt/,contact,"michalpernicka@seznam.cz, pavelkonecny@email.cz, info@psychocentrumzlin.cz","737 038 850, 577 220 634"
253,http://www.riaps.cz,http://www.riaps.cz,main,"riaps@riaps.cz, KozakovaZuzana@seznam.cz","731 441 264, 499 811 214, 499 814 890, 731 441 267, 130371038, 720 822 762, 499 817 753, 720 055 455, 725 099 630, 725 720 341, +420 731 441 267, 499 811 356, 731 441 268, 702 256 762"
254,http://www.riaps.cz,http://www.riaps.cz/kc/,contact,,+420 731 441 267
255,http://www.zahrada2000.cz/,http://www.zahrada2000.cz/,main,"teren@zahrada2000.cz, lnyl.nemcova@zahrada2000.cz, nadeje@zahrada2000.cz, p.havelka@zahrada2000.cz, mus.rozborilova@zahrada2000.cz, info@zahrada2000.cztel, info@zahrada2000.cz, komunita@zahrada2000.cz, organizaces.turek@zahrada2000.cz","+420 774 506 600, +420 774 506 600, 775 148 189, +420 775 492 334, 431879636, 800 0000 00, +420 775 492 334, 775 148 189"
256,http://www.zahrada2000.cz/,http://www.zahrada2000.cz/o-nas/4-terenni-kontaktni-tym.html,contact,p.havelka@zahrada2000.cz,775 148 189
257,http://www.zahrada2000.cz/,https://www.zahrada2000.cz/kontakt/,contact,"teren@zahrada2000.cz, lnyl.nemcova@zahrada2000.cz, nadeje@zahrada2000.cz, mus.rozborilova@zahrada2000.cz, info@zahrada2000.cztel, info@zahrada2000.cz, komunita@zahrada2000.cz, organizaces.turek@zahrada2000.cz","+420 774 506 600, +420 774 506 600, 775 148 189, +420 775 492 334, 431879636, 800 0000 00, +420 775 492 334"
258,https://hollka.com/,https://hollka.com/,main,hollka@gmail.com,603 243 603
259,https://hollka.com/,https://hollka.com/contact/,contact,hollka@gmail.com,603 243 603
260,http://www.psychologos.cz,http://www.psychologos.cz,main,,
261,http://www.psychologos.cz,http://www.psychologos.cz/psycholog-brno-centrum/,contact,,
262,https://mudr-jiri-bartos-kv.cz/,https://mudr-jiri-bartos-kv.cz/,main,"psychoterapie.puskasova@gmail.com, bartos.3@tiscali.cz","353 222 879, 734 601 704, 603 24 96 97"
263,https://mudr-jiri-bartos-kv.cz/,https://mudr-jiri-bartos-kv.cz/#kontakt,contact,"psychoterapie.puskasova@gmail.com, bartos.3@tiscali.cz","353 222 879, 734 601 704, 603 24 96 97"
264,https://mudr-jiri-bartos-kv.cz/,https://mudr-jiri-bartos-kv.cz/#team,contact,"psychoterapie.puskasova@gmail.com, bartos.3@tiscali.cz","353 222 879, 734 601 704, 603 24 96 97"
265,https://mudr-magdalena-bohacova.business.site/,https://mudr-magdalena-bohacova.business.site/,main,1@seznam.cz,"+420 731 085 300, 731 085 300"
266,https://psychiatrie.help/,https://psychiatrie.help/,main,,+420 775 307 011
267,https://psychiatrie.help/,https://psychiatrie.help/kontakt/,contact,,+420 775 307 011
268,https://psychiatrie.help/,https://psychiatrie.help/o-nas/,contact,,
269,https://komunitnikostel.cz,https://komunitnikostel.cz,main,"zdenek.bren@husitskecentrum.cz, mirka.virakova@husitskecentrum.cz, vojtech.kracmar@husitskecentrum.cz, tana.vozkova@husitskecentrum.cz, hana.devata@husitskecentrum.cz, anna.zavrelova@husitskecentrum.cz, irena.kardova@husitskecentrum.cz, ondrejka.brabcova@husitskecentrum.cz, iryna.vavryshchuk@husitskecentrum.cz, jan.vodicka@husitskecentrum.cz, terezie.stajnerova@husitskecentrum.cz, adela.dluhosova@husitskecentrum.cz, lucie.haskova@husitskecentrum.cz","+420 721 853 350, 240297771, +420 605 860 906, +420 604 588 250, +420 777 790 415, 721 853 350, +420 608 265 138, 604588250, 837285001, +420 722 228 328, +420 725 014 312, +420 720 216 906, +420 608 248 785"
270,https://komunitnikostel.cz,https://komunitnikostel.cz/o-nas,contact,"ondrejka.brabcova@husitskecentrum.cz, zdenek.bren@husitskecentrum.cz, iryna.vavryshchuk@husitskecentrum.cz, jan.vodicka@husitskecentrum.cz, mirka.virakova@husitskecentrum.cz, vojtech.kracmar@husitskecentrum.cz, terezie.stajnerova@husitskecentrum.cz, tana.vozkova@husitskecentrum.cz, adela.dluhosova@husitskecentrum.cz, hana.devata@husitskecentrum.cz, anna.zavrelova@husitskecentrum.cz, irena.kardova@husitskecentrum.cz, lucie.haskova@husitskecentrum.cz","+420 721 853 350, +420 608 265 138, 240297771, +420 605 860 906, +420 604 588 250, 604588250, 837285001, +420 777 790 415, 721 853 350, +420 722 228 328, +420 725 014 312, +420 720 216 906, +420 608 248 785"
271,https://komunitnikostel.cz,https://komunitnikostel.cz/kontakt,contact,"ondrejka.brabcova@husitskecentrum.cz, zdenek.bren@husitskecentrum.cz, iryna.vavryshchuk@husitskecentrum.cz, jan.vodicka@husitskecentrum.cz, mirka.virakova@husitskecentrum.cz, vojtech.kracmar@husitskecentrum.cz, terezie.stajnerova@husitskecentrum.cz, tana.vozkova@husitskecentrum.cz, adela.dluhosova@husitskecentrum.cz, hana.devata@husitskecentrum.cz, anna.zavrelova@husitskecentrum.cz, irena.kardova@husitskecentrum.cz, lucie.haskova@husitskecentrum.cz","+420 721 853 350, +420 608 265 138, 240297771, +420 605 860 906, +420 604 588 250, 604588250, 837285001, +420 777 790 415, 721 853 350, +420 722 228 328, +420 725 014 312, +420 720 216 906, +420 608 248 785"
272,http://www.psychologickesluzby.com/,http://www.psychologickesluzby.com/,main,449zemankova@psychologicke.cz,"777 574 449, 777 574 901"
273,http://www.psychologickesluzby.com/,http://www.psychologickesluzby.com/kontakty.htm,contact,449zemankova@psychologicke.cz,"777 574 449, 777 574 901"
274,http://www.ppporadnavize.cz/,http://www.ppporadnavize.cz/,main,"sekretariat@ppporadnavize.cz, poradenstvi@ppporadnavize.cz, info@ppporadnavize.cz, vedouci@ppporadnavize.cz, tisk@ppporadnavize.cz, zastupce@ppporadnavize.cz, hospodarka@ppporadnavize.cz","181067226, 691002673, +420 775 175 678"
275,http://www.ppporadnavize.cz/,http://www.ppporadnavize.cz/cs/uvod/,contact,,
276,http://www.ppporadnavize.cz/,http://www.ppporadnavize.cz/cs/kontakty/,contact,"sekretariat@ppporadnavize.cz, zastupce@ppporadnavize.cz, poradenstvi@ppporadnavize.cz, info@ppporadnavize.cz, vedouci@ppporadnavize.cz, tisk@ppporadnavize.cz, hospodarka@ppporadnavize.cz","181067226, 691002673, +420 775 175 678"
277,https://psychologvsetin.cz/,https://psychologvsetin.cz/,main,info@psychologvsetin.cz,605 224 454
278,https://psychologvsetin.cz/,https://psychologvsetin.cz/#kontakt,contact,info@psychologvsetin.cz,605 224 454
279,https://psycholog-bohumin.cz/,https://psycholog-bohumin.cz/,main,biolkova@psycholog-bohumin.cz,725 149 727
280,https://psycholog-bohumin.cz/,https://psycholog-bohumin.cz/kontakt,contact,biolkova@psycholog-bohumin.cz,725 149 727
281,https://psycholog-domazlice.cz/,https://psycholog-domazlice.cz/,main,,
282,https://tomashrubykv.cz/,https://tomashrubykv.cz/,main,,"603 176 211, 353 235 208"
283,https://tomashrubykv.cz/,https://tomashrubykv.cz/kontakt/,contact,,"603 176 211, 353 235 208"
284,http://www.spzkolobezka.cz/,http://www.spzkolobezka.cz/,main,"hbrylova@spzkolobezka.cz, bhamouzova@spzkolobezka.cz, mdrdova@spzkolobezka.cz",651 036 062
285,http://www.spzkolobezka.cz/,https://www.spzkolobezka.cz/?page_id=28,contact,"hbrylova@spzkolobezka.cz, bhamouzova@spzkolobezka.cz, mdrdova@spzkolobezka.cz",651 036 062
286,http://www.spzkolobezka.cz/,https://www.spzkolobezka.cz/?page_id=27,contact,"hbrylova@spzkolobezka.cz, mdrdova@spzkolobezka.cz",651 036 062
287,https://sites.google.com/view/psycholog-strakonice/,https://sites.google.com/view/psycholog-strakonice/,main,849psycholog.strakonice@gmail.comPokud,728 307 849
288,https://psycholog-plzen.cz/,https://psycholog-plzen.cz/,main,poradna@psycholog-plzen.cz,"735 015 125, 608 642 444, 777 959 815, 725 880 000"
289,https://psycholog-plzen.cz/,https://psycholog-plzen.cz/kontakt-objednani,contact,poradna@psycholog-plzen.cz,"735 015 125, 608 642 444, 777 959 815, 725 880 000"
290,https://mudr-magdalena-borikova-vojtkova.narodnizdravotniregistr.cz/,https://mudr-magdalena-borikova-vojtkova.narodnizdravotniregistr.cz/,main,"babincova@centrum.cz, masem@tiscali.cz, mladova@seznam.cz, ludmilavomelova@seznam.cz, mudrjitkabartosova@seznam.cz","773 756 447, 736 763 092, 723 448 514, 603756869, +420 491 424 857, 414 110 719, 602 375 866, 603 487 740, +420 603 537 488, +420 606 839 112, +420386106147, 583 430 695, +420605149723, +420 483 302 189"
291,http://www.stredisko-komplexni-terapie.cz,http://www.stredisko-komplexni-terapie.cz,main,info@janapichova.cz,+420 776 769 338
292,http://www.stredisko-komplexni-terapie.cz,http://www.stredisko-komplexni-terapie.cz/contacts.html,contact,info@janapichova.cz,+420 776 769 338
293,https://www.ambulancekm.cz/,https://www.ambulancekm.cz/,main,"ambulancekm@seznam.czWeb, ambulancekm@seznam.cz","+420 607 518 088, +420 775 061 881"
294,https://www.ambulancekm.cz/,https://www.ambulancekm.cz/o-nas/,contact,ambulancekm@seznam.cz,
295,https://www.ambulancekm.cz/,https://www.ambulancekm.cz/kontakt/,contact,"ambulancekm@seznam.czWeb, ambulancekm@seznam.cz","+420 607 518 088, +420 775 061 881"
296,https://nrzp.cz/,https://nrzp.cz/,main,"poradnacb@nrzp.cz, z.dufkova@nrzp.cz, r.svatosova@nrzp.cz, i.sahulkova@nrzp.cz, b.sedlackova@nrzp.cz, poradnaslany@nrzp.cz, poradnacb2@nrzp.cz, j.chudy@nrzp.cz, poradnaliberec@nrzp.cz, poradnaotrokovice@nrzp.cz, v.krasa@nrzp.cz, poradnaostrava@nrzp.cz, m.kubickova@nrzp.cz, sabrin.pliskova@gmail.com, l.veinlichova@nrzp.cz, poradnabrno@nrzp.cz, poradnaplzen@nrzp.cz, poradnaolomouc@nrzp.cz, m.vaclavikova@nrzp.cz, poradnanrzp@nrzp.cz, l.folkeova@nrzp.cz, z.zizka@nrzp.cz, p.hribek@nrzp.cz, nrzpcr@nrzp.cz, o.folk@nrzp.cz, poradnacb3@nrzp.cz, m.romanova@nrzp.cz, poradnapardubice@nrzp.cz, j.viktorova@nrzp.cz","734 254 816, 542 214 111, 736 682 052, 230 234 954, 736 751 215, 737 253 023, 377 224 879, 734 440 720, 230 234 956, 736 751 206, 542 214 110, 466 952 423, 736 751 209, 736 751 201, 739 577 168, 291778399, 730 176 841, 605 918 252, 735 122 055, 736 238 777, 736 751 210, 736 751 214, 736 751 204, 248896031, 230 234 955, 230 234 957, 585 242 865, 739 771 700, 731 504 057, 777 809 033, 383 134 006, 596 110 282, 731 409 402, 736 751 217, 776 261 262"
297,https://nrzp.cz/,https://nrzp.cz/kontakty/,contact,"b.sedlackova@nrzp.cz, poradnaslany@nrzp.cz, poradnacb2@nrzp.cz, v.krasa@nrzp.cz, poradnaostrava@nrzp.cz, l.veinlichova@nrzp.cz, m.vaclavikova@nrzp.cz, l.folkeova@nrzp.cz, z.zizka@nrzp.cz, o.folk@nrzp.cz, poradnacb3@nrzp.cz, m.romanova@nrzp.cz, p.hribek@nrzp.cz, j.viktorova@nrzp.cz, poradnacb@nrzp.cz, z.dufkova@nrzp.cz, r.svatosova@nrzp.cz, i.sahulkova@nrzp.cz, j.chudy@nrzp.cz, poradnaliberec@nrzp.cz, poradnaotrokovice@nrzp.cz, m.kubickova@nrzp.cz, sabrin.pliskova@gmail.com, poradnabrno@nrzp.cz, poradnaplzen@nrzp.cz, poradnaolomouc@nrzp.cz, poradnanrzp@nrzp.cz, nrzpcr@nrzp.cz, poradnapardubice@nrzp.cz","734 254 816, 736 682 052, 230 234 954, 736 751 215, 737 253 023, 377 224 879, 734 440 720, 230 234 956, 736 751 206, 383 134 006, 542 214 110, 466 952 423, 736 751 209, 736 751 201, 739 577 168, 291778399, 730 176 841, 605 918 252, 735 122 055, 736 238 777, 736 751 210, 736 751 214, 736 751 204, 248896031, 230 234 955, 230 234 957, 585 242 865, 739 771 700, 731 504 057, 777 809 033, 736 751 217, 596 110 282, 731 409 402, 542 214 111, 776 261 262"
298,http://www.sdruzenidrak.cz/,http://www.sdruzenidrak.cz/,main,"daniel@sdruzenidrak.org, kymplova@sdruzenidrak.org, pestova@sdruzenidrak.org, klingerova@sdruzenidrak.orgZuzana, sdruzeni.drak@gmail.cominfo, kyksova@sdruzenidrak.orgBc, korinek@sdruzenidrak.orgBc, cerna@sdruzenidrak.orgMartina, korinkova@sdruzenidrak.orgDana, humenikova@sdruzenidrak.orgBc, doubkova@sdruzenidrak.orgMgr, kyksova@sdruzenidrak.org, heilandova@sdruzenidrak.org, tomasova@sdruzenidrak.org, pekarova@sdruzenidrak.orgIva, korych@sdruzenidrak.orgBc, drahos@sdruzenidrak.orgMgr, horna@sdruzenidrak.orgJana, silhava@caprea.teamJi, vodhanelova@sdruzenidrak.orgZden, korinek@sdruzenidrak.orgIng, bobvosova@sdruzenidrak.orgMirka, korych@sdruzenidrak.orgMarie, korinkova@sdruzenidrak.orgMgr, roskova@sdruzenidrak.orgJana","+420 601 567 667, +420 607 013 206, +420 725 952 088, +420 778 451 405, +420 607 013 204, +420 602 385 675, +420 607 013 205, 183894687, +420 773 666 378, +420 702 018 832, +420 602 358 675, +420 602 440 731, +420 607 662 007, 337707133, +420 485 105 349, +420 485 102 668, +420 723 520 144, +420 702 020 398, 180000411, +420 725 775 909, +420 602 700 564"
299,http://www.sdruzenidrak.cz/,https://sdruzenidrak.cz/kontakty/,contact,"daniel@sdruzenidrak.org, kymplova@sdruzenidrak.org, pestova@sdruzenidrak.org, kyksova@sdruzenidrak.orgBc, korinek@sdruzenidrak.orgBc, kyksova@sdruzenidrak.org, tomasova@sdruzenidrak.org, pekarova@sdruzenidrak.orgIva, korych@sdruzenidrak.orgBc, drahos@sdruzenidrak.orgMgr, horna@sdruzenidrak.orgJana, silhava@caprea.teamJi, bobvosova@sdruzenidrak.orgMirka, klingerova@sdruzenidrak.orgZuzana, cerna@sdruzenidrak.orgMartina, korinkova@sdruzenidrak.orgDana, humenikova@sdruzenidrak.orgBc, doubkova@sdruzenidrak.orgMgr, heilandova@sdruzenidrak.org, vodhanelova@sdruzenidrak.orgZden, korinek@sdruzenidrak.orgIng, korych@sdruzenidrak.orgMarie, korinkova@sdruzenidrak.orgMgr, roskova@sdruzenidrak.orgJana","+420 601 567 667, +420 607 013 206, +420 778 451 405, +420 607 013 204, +420 602 385 675, +420 607 013 205, 183894687, +420 773 666 378, +420 702 018 832, +420 602 358 675, +420 485 102 668, 180000411, +420 725 775 909, +420 725 952 088, +420 602 440 731, +420 607 662 007, +420 485 105 349, +420 723 520 144, +420 702 020 398, +420 602 700 564"
300,http://www.sdruzenidrak.cz/,https://sdruzenidrak.cz/o-nas/,contact,sdruzeni.drak@gmail.cominfo,"+420 485 102 668, 183894687, 180000411, 337707133, +420 485 105 349"
301,https://jihoceskaruze.cz,https://jihoceskaruze.cz,main,osjihoceskaruze@centrum.cz,"386 360 262, 602 148 876, 385 725 063, 300061006, 131415161, 678910111, 272829303, 202122232"
302,https://jihoceskaruze.cz,https://jihoceskaruze.cz/kontakty/,contact,osjihoceskaruze@centrum.cz,"386 360 262, 602 148 876, 385 725 063, 300061006, 131415161, 678910111, 272829303, 202122232"
303,https://radkaminarikova.webnode.cz,https://radkaminarikova.webnode.cz,main,radka.minarikova@post.cz,"775 266 244, +420 775 266 244"
304,https://radkaminarikova.webnode.cz,https://radkaminarikova.webnode.cz/kontakt/,contact,radka.minarikova@post.cz,"775 266 244, +420 775 266 244"
305,http://www.psychologietesin.cz/,http://www.psychologietesin.cz/,main,majetnyjakub@gmail.com,+420 608 153 311
306,http://www.psychologietesin.cz/,http://www.psychologietesin.cz/index.php?page=kontakty,contact,majetnyjakub@gmail.com,+420 608 153 311
307,http://www.psychologietesin.cz/,http://www.psychologietesin.cz/index.php?page=o-nas,contact,majetnyjakub@gmail.com,+420 608 153 311
308,https://podaneruce.cz,https://podaneruce.cz,main,"info@podaneruce.cz, infolinka@podaneruce.cz","+420 770 177 337, 545 247 535"
309,https://podaneruce.cz,https://podaneruce.cz/kontakty,contact,,
310,https://psychiatrievalmez.cz/,https://psychiatrievalmez.cz/,main,chudarek@psychiatrievalmez.cz,+420 773 873 573
